T d154 d184 d214 d244
d 150 180 210 240
290 7.689928000E-03 6.669362000E-03 5.941766000E-03 5.410784000E-03
295 6.818748000E-03 5.910524000E-03 5.267755000E-03 4.799961000E-03
300 6.070667000E-03 5.281737000E-03 4.731752000E-03 4.337527000E-03
305 5.485680000E-03 4.816100000E-03 4.364350000E-03 4.046998000E-03
310 5.089964000E-03 4.540817000E-03 4.187121000E-03 3.943652000E-03
315 4.900012000E-03 4.469218000E-03 4.207136000E-03 4.032145000E-03
320 4.926813000E-03 4.607600000E-03 4.422540000E-03 4.312054000E-03
325 5.163639000E-03 4.947314000E-03 4.830668000E-03 4.773541000E-03
330 5.602318000E-03 5.475705000E-03 5.410657000E-03 5.397465000E-03
335 6.217058000E-03 6.156725000E-03 6.127494000E-03 6.133231000E-03
340 6.951811000E-03 6.920008000E-03 6.905262000E-03 6.909696000E-03
