T d154 d184 d214 d244
d 150 180 210 240
290 5.385090000E-04 5.227930000E-04 5.138630000E-04 5.087130000E-04
295 4.914290000E-04 4.771650000E-04 4.686820000E-04 4.635450000E-04
300 4.426510000E-04 4.296440000E-04 4.216630000E-04 4.168130000E-04
305 3.949520000E-04 3.827370000E-04 3.754620000E-04 3.711470000E-04
310 3.510320000E-04 3.393200000E-04 3.331350000E-04 3.292850000E-04
315 3.125270000E-04 3.016220000E-04 2.964500000E-04 2.929380000E-04
320 2.816060000E-04 2.714730000E-04 2.667540000E-04 2.638450000E-04
325 2.589720000E-04 2.500440000E-04 2.455370000E-04 2.431660000E-04
330 2.453170000E-04 2.376690000E-04 2.329080000E-04 2.312520000E-04
335 2.408250000E-04 2.342160000E-04 2.297020000E-04 2.276550000E-04
340 2.449360000E-04 2.389220000E-04 2.350000000E-04 2.330570000E-04
