T d154 d184 d214 d244
d 150 180 210 240
290 1.034477500E-02 8.984054000E-03 8.002124000E-03 7.278143000E-03
295 9.178365000E-03 7.974257000E-03 7.113163000E-03 6.481083000E-03
300 8.195906000E-03 7.157117000E-03 6.427224000E-03 5.900893000E-03
305 7.449831000E-03 6.575872000E-03 5.984006000E-03 5.567477000E-03
310 6.973232000E-03 6.265662000E-03 5.810883000E-03 5.499793000E-03
315 6.787832000E-03 6.243165000E-03 5.916434000E-03 5.703278000E-03
320 6.907046000E-03 6.516093000E-03 6.297126000E-03 6.176019000E-03
325 7.320208000E-03 7.070643000E-03 6.947641000E-03 6.902428000E-03
330 8.015185000E-03 7.888291000E-03 7.837233000E-03 7.853507000E-03
335 8.953779000E-03 8.915771000E-03 8.912383000E-03 8.953346000E-03
340 1.005377000E-02 1.004922400E-02 1.006029600E-02 1.009330300E-02
