N x
1.4026539E+0 1.5004843E+21
1.3910753E+0 1.4393229E+21
1.3784027E+0 1.3461937E+21
1.3649106E+0 1.3909989E+21
1.3528515E+0 1.4488271E+21
1.3401416E+0 1.4199790E+21
1.3273450E+0 1.4611288E+21
1.3151206E+0 1.3564107E+21
1.3001070E+0 1.3397723E+21
1.2872790E+0 1.4240615E+21
1.2736215E+0 1.4044756E+21
1.2601468E+0 1.4111869E+21
1.2463238E+0 1.3955715E+21
1.2322385E+0 1.4014117E+21
1.2182179E+0 1.4328547E+21
1.2044349E+0 1.4394928E+21
1.1902180E+0 1.3707893E+21
1.1746692E+0 1.4034047E+21
1.1607967E+0 1.3955218E+21
1.1446777E+0 1.3600816E+21
1.1296352E+0 1.4292814E+21
1.1146162E+0 1.3812401E+21
1.0980873E+0 1.3619998E+21
1.0821722E+0 1.3859341E+21
1.0657176E+0 1.3932290E+21
1.0494863E+0 1.4058609E+21
1.0328140E+0 1.3739431E+21
1.0152676E+0 1.3712607E+21
9.9795463E-1 1.3979968E+21
9.8047478E-1 1.3816173E+21
9.6210847E-1 1.3543011E+21
9.4321414E-1 1.3532709E+21
9.2407806E-1 1.3837662E+21
9.0526311E-1 1.3630911E+21
8.8470594E-1 1.3389156E+21
8.6429148E-1 1.3419985E+21
8.4283427E-1 1.3241741E+21
8.2078687E-1 1.3246715E+21
7.9817822E-1 1.3177335E+21
7.7461224E-1 1.3124555E+21
7.5041672E-1 1.3153985E+21
