T nFsrh nFBsrh dnsrh nF nFB dn
290 1.184989113E+00 1.131867614E+00 5.312149900E-02 1.177461966E+00 1.130513154E+00 4.694881200E-02
295 1.186360292E+00 1.135308460E+00 5.105183200E-02 1.184867383E+00 1.134637008E+00 5.023037500E-02
300 1.194138714E+00 1.140930448E+00 5.320826600E-02 1.187972748E+00 1.140064120E+00 4.790862800E-02
305 1.192249205E+00 1.146461188E+00 4.578801700E-02 1.190780102E+00 1.145358394E+00 4.542170800E-02
310 1.199711168E+00 1.151472395E+00 4.823877300E-02 1.192425632E+00 1.150083898E+00 4.234173400E-02
315 1.201587709E+00 1.156179479E+00 4.540823000E-02 1.195296935E+00 1.154452155E+00 4.084478000E-02
320 1.204482246E+00 1.160621287E+00 4.386095900E-02 1.201801839E+00 1.158496476E+00 4.330536300E-02
325 1.210480524E+00 1.164291759E+00 4.618876500E-02 1.207395218E+00 1.161712454E+00 4.568276400E-02
330 1.215587596E+00 1.167393607E+00 4.819398900E-02 1.211611584E+00 1.164299754E+00 4.731183000E-02
335 1.219514593E+00 1.169864095E+00 4.965049800E-02 1.214777619E+00 1.166197567E+00 4.858005200E-02
340 1.221963159E+00 1.171665895E+00 5.029726400E-02 1.216745430E+00 1.168632122E+00 4.811330800E-02
