fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 8:45:12 295 39.3 1.000E+000 7.065E-001 9.487E-007 1.352E+004 2.691E+000 1.225E-008 3.214E-004 
0T02 8:49:30 295 39.3 1.000E+000 7.049E-001 9.589E-007 1.358E+004 2.688E+000 1.232E-008 2.914E-004 
0T03 8:53:44 295 39.3 1.000E+000 7.068E-001 9.656E-007 1.378E+004 2.693E+000 1.224E-008 3.288E-004 
0T04 8:57:20 295 39.3 1.000E+000 7.153E-001 9.497E-007 1.351E+004 2.691E+000 1.225E-008 3.248E-004 
0T05 9:05:10 295.1 39.29 1.000E+000 7.220E-001 9.606E-007 1.391E+004 2.695E+000 1.228E-008 2.939E-004 
0T06 9:08:20 295 39.3 1.000E+000 7.227E-001 9.559E-007 1.366E+004 2.691E+000 1.231E-008 3.236E-004 
0T07 9:12:54 295.2 39.28 1.000E+000 7.204E-001 9.832E-007 1.414E+004 2.696E+000 1.234E-008 2.774E-004 
0T08 9:16:30 295 39.3 1.000E+000 7.154E-001 9.518E-007 1.380E+004 2.693E+000 1.226E-008 3.403E-004 
0T09 9:18:28 295 39.3 1.000E+000 7.195E-001 9.608E-007 1.405E+004 2.695E+000 1.222E-008 5.335E-003 
0T10 9:22:42 294.9 39.32 1.000E+000 7.199E-001 9.545E-007 1.403E+004 2.693E+000 1.223E-008 2.997E-004 
0T11 9:26:22 294.9 39.32 1.000E+000 7.094E-001 9.718E-007 1.417E+004 2.694E+000 1.220E-008 2.715E-004 
0T12 9:29:44 295 39.3 1.000E+000 7.072E-001 9.977E-007 1.397E+004 2.689E+000 1.239E-008 3.263E-004 
0T13 9:32:44 295 39.3 1.000E+000 6.989E-001 9.949E-007 1.390E+004 2.691E+000 1.233E-008 2.991E-004 
0T31 10:49:18 295 39.3 1.000E+000 6.243E-001 1.044E-006 1.309E+004 2.697E+000 1.171E-008 2.695E-004 
0T32 10:53:04 295.1 39.29 1.000E+000 5.989E-001 1.124E-006 1.279E+004 2.688E+000 1.208E-008 3.097E-004 
0T33 10:54:56 295 39.3 1.000E+000 6.053E-001 1.093E-006 1.282E+004 2.688E+000 1.197E-008 2.681E-004 
0T34 11:01:40 295.1 39.29 1.000E+000 6.251E-001 1.055E-006 1.308E+004 2.689E+000 1.204E-008 2.853E-004 
0T35 11:04:50 295 39.3 1.000E+000 6.178E-001 1.050E-006 1.307E+004 2.689E+000 1.200E-008 3.149E-004 
0T36 11:08:14 294.9 39.32 1.000E+000 6.100E-001 1.049E-006 1.323E+004 2.691E+000 1.192E-008 2.859E-004 
0T37 11:10:24 295 39.3 1.000E+000 6.168E-001 1.073E-006 1.324E+004 2.688E+000 1.210E-008 2.587E-004 
0T38 11:13:26 295 39.3 1.000E+000 6.141E-001 1.068E-006 1.321E+004 2.686E+000 1.213E-008 2.614E-004 
0T39 11:16:26 295 39.3 1.000E+000 6.087E-001 1.092E-006 1.332E+004 2.687E+000 1.213E-008 2.961E-004 
0T40 11:18:54 294.9 39.32 1.000E+000 6.222E-001 1.053E-006 1.340E+004 2.690E+000 1.202E-008 2.732E-004 
0T41 11:28:06 295.1 39.29 1.000E+000 6.203E-001 1.085E-006 1.320E+004 2.683E+000 1.230E-008 3.245E-004 
0T42 11:32:02 295 39.3 1.000E+000 6.379E-001 1.058E-006 1.347E+004 2.689E+000 1.214E-008 2.198E-004 
0T43 11:36:56 294.9 39.32 1.000E+000 6.285E-001 1.061E-006 1.338E+004 2.687E+000 1.215E-008 2.555E-004 
0T44 11:42:14 295 39.3 1.000E+000 6.336E-001 1.065E-006 1.359E+004 2.688E+000 1.220E-008 2.508E-004 
0T45 11:49:58 295 39.3 1.000E+000 6.119E-001 1.112E-006 1.331E+004 2.683E+000 1.237E-008 2.646E-004 
0T46 11:55:40 295.1 39.29 1.000E+000 6.283E-001 1.073E-006 1.372E+004 2.689E+000 1.226E-008 2.433E-004 
0T47 11:59:52 294.9 39.32 1.000E+000 6.375E-001 1.053E-006 1.355E+004 2.685E+000 1.221E-008 3.045E-004 
0T48 12:08:30 295 39.3 1.000E+000 6.167E-001 1.085E-006 1.355E+004 2.683E+000 1.236E-008 3.292E-004 
0T49 12:16:58 294.9 39.32 1.000E+000 6.340E-001 1.058E-006 1.371E+004 2.688E+000 1.222E-008 2.495E-004 
0T50 12:23:20 295 39.3 1.000E+000 6.329E-001 1.068E-006 1.369E+004 2.685E+000 1.237E-008 2.749E-004 
0T51 12:28:24 294.9 39.32 1.000E+000 6.358E-001 1.043E-006 1.371E+004 2.688E+000 1.224E-008 2.369E-004 
0T52 12:34:02 295 39.3 1.000E+000 6.261E-001 1.084E-006 1.365E+004 2.683E+000 1.242E-008 2.922E-004 
0T53 12:42:06 295 39.3 1.000E+000 6.341E-001 1.063E-006 1.363E+004 2.683E+000 1.244E-008 3.081E-004 
0T54 12:52:18 295.1 39.29 1.000E+000 6.286E-001 1.082E-006 1.350E+004 2.681E+000 1.256E-008 2.646E-004 
0T55 13:02:16 295 39.3 1.000E+000 6.244E-001 1.063E-006 1.378E+004 2.684E+000 1.243E-008 2.986E-004 
0T56 13:12:54 295 39.3 1.000E+000 6.311E-001 1.066E-006 1.369E+004 2.680E+000 1.253E-008 2.820E-004 
0T57 13:22:06 295 39.3 1.000E+000 6.356E-001 1.052E-006 1.380E+004 2.683E+000 1.247E-008 2.820E-004 
0T58 13:34:44 294.9 39.32 1.000E+000 6.306E-001 1.053E-006 1.375E+004 2.684E+000 1.245E-008 2.622E-004 
0T59 13:44:46 295.1 39.29 1.000E+000 6.277E-001 1.075E-006 1.388E+004 2.681E+000 1.265E-008 2.995E-004 
0T60 13:51:52 295 39.3 1.000E+000 6.367E-001 1.062E-006 1.383E+004 2.682E+000 1.256E-008 3.030E-004 
0T61 14:04:10 295.1 39.29 1.000E+000 6.373E-001 1.060E-006 1.396E+004 2.686E+000 1.255E-008 2.381E-004 
0T62 14:11:20 294.9 39.32 1.000E+000 6.302E-001 1.052E-006 1.385E+004 2.684E+000 1.249E-008 6.188E-003 
0T63 14:23:28 295.2 39.28 1.000E+000 6.231E-001 1.097E-006 1.372E+004 2.677E+000 1.284E-008 2.922E-004 
0T64 14:33:00 295 39.3 1.000E+000 6.263E-001 1.067E-006 1.378E+004 2.678E+000 1.267E-008 2.560E-004 
0T65 14:43:06 295.1 39.29 1.000E+000 6.262E-001 1.069E-006 1.408E+004 2.683E+000 1.265E-008 2.602E-004 
0T66 14:52:26 294.9 39.32 1.000E+000 6.448E-001 1.033E-006 1.372E+004 2.680E+000 1.258E-008 2.910E-004 
0T67 15:01:42 295 39.3 1.000E+000 6.232E-001 1.067E-006 1.399E+004 2.683E+000 1.258E-008 2.499E-004 
0T68 15:21:30 295 39.3 1.000E+000 6.357E-001 1.037E-006 1.384E+004 2.680E+000 1.266E-008 2.766E-004 
0T69 15:24:46 295 39.3 1.000E+000 6.326E-001 1.053E-006 1.373E+004 2.679E+000 1.270E-008 2.756E-004 
0T70 15:35:58 295 39.3 1.000E+000 6.350E-001 1.058E-006 1.388E+004 2.681E+000 1.267E-008 2.772E-004 
