N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.800953200E-02 1.557545000E-02 1.346018600E-02 1.177907000E-02
1.600000000E+01 8.320013000E-03 9.905503000E-03 9.769578000E-03 1.167247900E-02
1.700000000E+01 6.615969300E-02 6.478761200E-02 6.373098400E-02 6.393123000E-02
1.549996187E+01 -1.786858350E-01 -1.754070740E-01 -1.714141290E-01 -1.612522360E-01
1.649996187E+01 4.999390300E-02 5.038085000E-02 5.010053300E-02 4.971932000E-02
1.674996808E+01 6.137622600E-02 5.940601200E-02 5.953728900E-02 5.920477500E-02
1.624993176E+01 3.460015300E-02 3.509677600E-02 3.520418200E-02 3.486098700E-02
1.574996808E+01 -5.221216800E-02 -4.922011200E-02 -4.367682700E-02 -3.951849800E-02
1.524993176E+01 -4.075914000E-02 -3.540507200E-02 -3.303621600E-02 -3.227977800E-02
