N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.584766700E-02 -4.188046000E-02 -3.812953800E-02 -3.608892000E-02
1.600000000E+01 3.098294500E-02 3.072941600E-02 3.007685800E-02 2.965394400E-02
1.700000000E+01 6.365224900E-02 6.232462100E-02 6.052224700E-02 6.064329900E-02
1.549996187E+01 1.867230000E-02 1.826333000E-02 1.956459700E-02 1.986728300E-02
1.649996187E+01 5.148039100E-02 5.017045100E-02 4.956090600E-02 4.926202100E-02
1.674996808E+01 5.974524300E-02 5.722632800E-02 5.717179300E-02 5.697713300E-02
1.624993176E+01 4.008540400E-02 3.947013600E-02 3.906751300E-02 3.877899100E-02
1.574996808E+01 2.546783800E-02 2.564859500E-02 2.507928600E-02 2.571400800E-02
1.524993176E+01 4.135360000E-04 1.633373000E-03 3.257776000E-03 4.448380000E-03
