N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+15 315 1.800E-4 3.680307E+1 1.713660E+1 5.739600E-1 8.112580E+1
1.468000E+10 3.162E+15 315 1.800E-4 3.679241E+1 1.711480E+1 5.734870E-1 8.111280E+1
2.154000E+10 3.162E+15 315 1.800E-4 3.677683E+1 1.708340E+1 5.728090E-1 8.109440E+1
3.162000E+10 3.162E+15 315 1.800E-4 3.675410E+1 1.703870E+1 5.718470E-1 8.106850E+1
4.642000E+10 3.162E+15 315 1.800E-4 3.672102E+1 1.697580E+1 5.704990E-1 8.103270E+1
6.813000E+10 3.162E+15 315 1.800E-4 3.667310E+1 1.688820E+1 5.685920E-1 8.099080E+1
1.000000E+11 3.162E+15 315 1.800E-4 3.660408E+1 1.676170E+1 5.660330E-1 8.089960E+1
1.468000E+11 3.162E+15 315 1.800E-4 3.650548E+1 1.660370E+1 5.627410E-1 8.082370E+1
2.154000E+11 3.162E+15 315 1.800E-4 3.636630E+1 1.640090E+1 5.585940E-1 8.073670E+1
3.162000E+11 3.162E+15 315 1.800E-4 3.617307E+1 1.613930E+1 5.535810E-1 8.059680E+1
4.642000E+11 3.162E+15 315 1.800E-4 3.591080E+1 1.583310E+1 5.478430E-1 8.047950E+1
6.813000E+11 3.162E+15 315 1.800E-4 3.556529E+1 1.546710E+1 5.415630E-1 8.030340E+1
1.000000E+12 3.162E+15 315 1.800E-4 3.512697E+1 1.505550E+1 5.349170E-1 8.012510E+1
1.468000E+12 3.162E+15 315 1.800E-4 3.459531E+1 1.461280E+1 5.282430E-1 7.996200E+1
2.154000E+12 3.162E+15 315 1.800E-4 3.398136E+1 1.413810E+1 5.216870E-1 7.975170E+1
3.162000E+12 3.162E+15 315 1.800E-4 3.330562E+1 1.365960E+1 5.153350E-1 7.958480E+1
4.642000E+12 3.162E+15 315 1.800E-4 3.259085E+1 1.317290E+1 5.093220E-1 7.935830E+1
6.813000E+12 3.162E+15 315 1.800E-4 3.185359E+1 1.269190E+1 5.034610E-1 7.914100E+1
1.000000E+13 3.162E+15 315 1.800E-4 3.109974E+1 1.222060E+1 4.977500E-1 7.894480E+1
1.468000E+13 3.162E+15 315 1.800E-4 3.032641E+1 1.174420E+1 4.920700E-1 7.870030E+1
2.154000E+13 3.162E+15 315 1.800E-4 2.952727E+1 1.127060E+1 4.863050E-1 7.849040E+1
3.162000E+13 3.162E+15 315 1.800E-4 2.869732E+1 1.078520E+1 4.805170E-1 7.821280E+1
4.642000E+13 3.162E+15 315 1.800E-4 2.783471E+1 1.029990E+1 4.745390E-1 7.797870E+1
6.813000E+13 3.162E+15 315 1.800E-4 2.694038E+1 9.803100E+0 4.685080E-1 7.766800E+1
1.000000E+14 3.162E+15 315 1.800E-4 2.601717E+1 9.308600E+0 4.623410E-1 7.738570E+1
