Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.015437975E+00 1.122598467E+00 -1.071604920E-01 1.015371863E+00 1.116333158E+00 -1.009612950E-01
1.468000E+10 1.015938581E+00 1.122650145E+00 -1.067115640E-01 1.015829514E+00 1.118129980E+00 -1.023004660E-01
2.154000E+10 1.016463803E+00 1.122725395E+00 -1.062615920E-01 1.016675488E+00 1.119584197E+00 -1.029087090E-01
3.162000E+10 1.018206912E+00 1.122831063E+00 -1.046241510E-01 1.018145789E+00 1.120656411E+00 -1.025106220E-01
4.642000E+10 1.021772174E+00 1.122985115E+00 -1.012129410E-01 1.021979188E+00 1.121474160E+00 -9.949497200E-02
6.813000E+10 1.024594746E+00 1.123207837E+00 -9.861309100E-02 1.024461191E+00 1.122148702E+00 -9.768751100E-02
1.000000E+11 1.028066686E+00 1.123530744E+00 -9.546405800E-02 1.027956254E+00 1.122787337E+00 -9.483108300E-02
1.468000E+11 1.034644934E+00 1.123985686E+00 -8.934075200E-02 1.034547433E+00 1.123458587E+00 -8.891115400E-02
2.154000E+11 1.041093979E+00 1.124611280E+00 -8.351730100E-02 1.041008823E+00 1.124232385E+00 -8.322356200E-02
3.162000E+11 1.049614308E+00 1.125449863E+00 -7.583555500E-02 1.049537805E+00 1.125172819E+00 -7.563501400E-02
4.642000E+11 1.083603825E+00 1.126533645E+00 -4.292982000E-02 1.083515886E+00 1.126326817E+00 -4.281093100E-02
6.813000E+11 1.092436828E+00 1.127869353E+00 -3.543252500E-02 1.092393413E+00 1.127711451E+00 -3.531803800E-02
1.000000E+12 1.093592736E+00 1.129423604E+00 -3.583086800E-02 1.093562406E+00 1.129300385E+00 -3.573797900E-02
1.468000E+12 1.100165875E+00 1.131319549E+00 -3.115367400E-02 1.100111931E+00 1.131133579E+00 -3.102164800E-02
2.154000E+12 1.111013770E+00 1.133744994E+00 -2.273122400E-02 1.110978660E+00 1.133585392E+00 -2.260673200E-02
3.162000E+12 1.114994388E+00 1.136051912E+00 -2.105752400E-02 1.114980528E+00 1.135915037E+00 -2.093450900E-02
4.642000E+12 1.117314659E+00 1.137703711E+00 -2.038905200E-02 1.117304722E+00 1.137586367E+00 -2.028164500E-02
6.813000E+12 1.121597750E+00 1.139236874E+00 -1.763912400E-02 1.121573683E+00 1.139136980E+00 -1.756329700E-02
1.000000E+13 1.129387766E+00 1.140727100E+00 -1.133933400E-02 1.129366479E+00 1.140642160E+00 -1.127568100E-02
