fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
UDT0 8:20 299.7 38.69 1.000E+000 2.314E+000 9.617E-011 4.329E+002 2.681E+000 2.378E-006 7.295E-004 
UDT1 8:23 299.7 38.69 1.000E+000 2.283E+000 9.294E-011 4.255E+002 2.546E+000 1.776E-006 1.963E-003 
UDT2 8:26 299.8 38.67 1.000E+000 2.331E+000 9.956E-011 4.395E+002 2.765E+000 2.857E-006 1.384E-003 
UDT3 8:29 299.8 38.67 1.000E+000 2.316E+000 9.852E-011 4.333E+002 2.691E+000 2.443E-006 1.178E-003 
UDT4 8:33 299.8 38.67 1.000E+000 2.287E+000 9.413E-011 4.240E+002 2.545E+000 1.769E-006 1.897E-003 
UDT5 8:36 299.8 38.67 1.000E+000 2.308E+000 9.741E-011 4.350E+002 2.704E+000 2.523E-006 8.744E-004 
UDT6 8:39 299.8 38.67 1.000E+000 2.321E+000 9.969E-011 4.397E+002 2.769E+000 2.886E-006 1.683E-003 
UDT7 8:41 299.9 38.66 1.000E+000 2.289E+000 9.731E-011 4.297E+002 2.617E+000 2.098E-006 1.076E-003 
UDT8 8:44 299.9 38.66 1.000E+000 2.301E+000 9.995E-011 4.348E+002 2.710E+000 2.562E-006 6.682E-004 
UDT9 8:47 299.9 38.66 1.000E+000 2.289E+000 9.800E-011 4.276E+002 2.590E+000 1.975E-006 5.050E-004 
