N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.164166206E+00 1.155721793E+00 1.147709916E+00 1.139886368E+00
1.600000000E+01 1.226292617E+00 1.222984972E+00 1.220298798E+00 1.217546929E+00
1.700000000E+01 1.239241476E+00 1.236479023E+00 1.233944767E+00 1.232178153E+00
1.549996187E+01 1.212096026E+00 1.208934060E+00 1.206216833E+00 1.203471909E+00
1.649996187E+01 1.227516292E+00 1.223452344E+00 1.220364415E+00 1.217748940E+00
1.674996808E+01 1.230191414E+00 1.226590274E+00 1.223376685E+00 1.221219771E+00
1.624993176E+01 1.228297611E+00 1.224564514E+00 1.221550903E+00 1.218936457E+00
1.574996808E+01 1.219882209E+00 1.216726383E+00 1.214070029E+00 1.211406057E+00
1.524993176E+01 1.201212861E+00 1.197515804E+00 1.193793868E+00 1.190348748E+00
