N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.496208700E-02 -1.090558350E-01 -1.221452380E-01 -1.351424690E-01
1.600000000E+01 3.063759300E-02 3.077328500E-02 3.045292800E-02 3.030610200E-02
1.700000000E+01 5.459366000E-02 5.501744400E-02 5.421117800E-02 5.448418800E-02
1.549996187E+01 1.407882500E-02 1.154770900E-02 1.086258000E-02 9.490232000E-03
1.649996187E+01 4.968598600E-02 5.030410600E-02 5.110471500E-02 5.191568100E-02
1.674996808E+01 5.526927400E-02 5.500829000E-02 5.635952300E-02 5.732921100E-02
1.624993176E+01 3.952277600E-02 4.018817500E-02 4.076674600E-02 4.122085000E-02
1.574996808E+01 2.423146000E-02 2.382486900E-02 2.276216400E-02 2.290378700E-02
1.524993176E+01 -1.526195600E-02 -2.033132700E-02 -2.470370400E-02 -2.895893900E-02
