N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.775835900E-02 2.812473000E-02 2.829227300E-02 2.832486400E-02
1.600000000E+01 -1.348941600E-02 -1.923213400E-02 -2.584434000E-02 -2.957885200E-02
1.700000000E+01 8.259364500E-02 8.436658600E-02 8.568887900E-02 8.574491500E-02
1.549996187E+01 -1.602791990E-01 -1.495725660E-01 -1.398192890E-01 -1.305374140E-01
1.649996187E+01 5.589737600E-02 5.862321400E-02 6.016185000E-02 6.115152900E-02
1.674996808E+01 7.344249600E-02 7.512986000E-02 7.763020800E-02 7.884930900E-02
1.624993176E+01 3.151638700E-02 3.137377600E-02 3.089030200E-02 3.003059400E-02
1.574996808E+01 -1.184972880E-01 -1.370794390E-01 -1.505700830E-01 -1.624738660E-01
1.524993176E+01 8.817065000E-03 9.182485000E-03 9.408170000E-03 9.537719000E-03
