N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 335 1.800E-4 1.183034566E+00 1.188642995E+00
1.468000E+10 3.162E+15 335 1.800E-4 1.185053814E+00 1.188950480E+00
2.154000E+10 3.162E+15 335 1.800E-4 1.186556454E+00 1.189234789E+00
3.162000E+10 3.162E+15 335 1.800E-4 1.187816728E+00 1.189657075E+00
4.642000E+10 3.162E+15 335 1.800E-4 1.188952875E+00 1.190217661E+00
6.813000E+10 3.162E+15 335 1.800E-4 1.190151900E+00 1.191022854E+00
1.000000E+11 3.162E+15 335 1.800E-4 1.191529140E+00 1.192130812E+00
1.468000E+11 3.162E+15 335 1.800E-4 1.193254913E+00 1.193672719E+00
2.154000E+11 3.162E+15 335 1.800E-4 1.195513841E+00 1.195806168E+00
3.162000E+11 3.162E+15 335 1.800E-4 1.198422657E+00 1.198629307E+00
4.642000E+11 3.162E+15 335 1.800E-4 1.202186192E+00 1.202334519E+00
6.813000E+11 3.162E+15 335 1.800E-4 1.206808850E+00 1.206916859E+00
1.000000E+12 3.162E+15 335 1.800E-4 1.212182771E+00 1.212264311E+00
1.468000E+12 3.162E+15 335 1.800E-4 1.217612902E+00 1.217674546E+00
2.154000E+12 3.162E+15 335 1.800E-4 1.223140081E+00 1.223187524E+00
3.162000E+12 3.162E+15 335 1.800E-4 1.228175569E+00 1.228212616E+00
4.642000E+12 3.162E+15 335 1.800E-4 1.232505741E+00 1.232535032E+00
6.813000E+12 3.162E+15 335 1.800E-4 1.236375932E+00 1.236399642E+00
1.000000E+13 3.162E+15 335 1.800E-4 1.239584995E+00 1.239604240E+00
