N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.210640000E-04 2.647590000E-04 1.474360000E-04 -1.070670000E-04 2.750340000E-04 3.052580000E-04 3.947590000E-04 5.792970000E-04 9.200440000E-04 1.515981000E-03 2.502266000E-03
1.600000000E+01 4.277088000E-03 3.874183000E-03 3.650666000E-03 3.607508000E-03 3.741318000E-03 4.027265000E-03 4.410149000E-03 4.796209000E-03 4.973170000E-03 4.634337000E-03 3.284211000E-03
1.700000000E+01 3.584776800E-02 3.253701500E-02 3.009760300E-02 2.861383300E-02 2.834554100E-02 2.942478600E-02 3.185787500E-02 3.577123100E-02 4.105984100E-02 4.770321200E-02 5.548708700E-02
1.549996187E+01 1.224954000E-03 1.149666000E-03 1.125958000E-03 1.130926000E-03 1.118604000E-03 9.970930000E-04 6.017020000E-04 -2.527400000E-04 5.206430000E-04 5.716400000E-04 7.032910000E-04
1.649996187E+01 1.380804300E-02 1.239464400E-02 1.140078300E-02 1.088849300E-02 1.089901300E-02 1.144403300E-02 1.251289800E-02 1.408779700E-02 1.610182800E-02 1.843319100E-02 2.084069900E-02
1.674996808E+01 2.299661800E-02 2.072167000E-02 1.905077400E-02 1.810431000E-02 1.796515100E-02 1.869721000E-02 2.032421800E-02 2.285324500E-02 2.625759500E-02 3.040118700E-02 3.514487900E-02
1.624993176E+01 7.829025000E-03 7.031720000E-03 6.520486000E-03 6.316298000E-03 6.423017000E-03 6.834798000E-03 7.528501000E-03 8.444724000E-03 9.488329000E-03 1.043593700E-02 1.093646400E-02
1.574996808E+01 2.294139000E-03 2.111934000E-03 2.034471000E-03 2.053405000E-03 2.147869000E-03 2.265713000E-03 2.318069000E-03 2.120811000E-03 1.390037000E-03 -1.661480000E-04 7.133140000E-04
1.524993176E+01 6.484260000E-04 6.097370000E-04 5.733470000E-04 4.928170000E-04 2.789840000E-04 -1.893960000E-04 3.791850000E-04 4.210090000E-04 5.338270000E-04 7.546870000E-04 1.147495000E-03
