N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.222745300E-02 2.247675800E-02 2.273601000E-02 2.305915200E-02
1.016672606E+01 1.583265700E-02 1.592957300E-02 1.605595400E-02 1.623703400E-02
1.033324570E+01 1.116488000E-02 1.116620000E-02 1.120395000E-02 1.144769800E-02
1.049996187E+01 7.806553000E-03 7.755953000E-03 7.741219000E-03 8.086320000E-03
1.066670514E+01 5.420634000E-03 5.347849000E-03 5.306943000E-03 5.506934000E-03
1.083333839E+01 3.745248000E-03 3.668750000E-03 3.619388000E-03 3.723245000E-03
1.100000000E+01 2.581926000E-03 2.512365000E-03 2.465622000E-03 2.516143000E-03
1.116672606E+01 1.783174000E-03 1.725986000E-03 1.687841000E-03 1.713759000E-03
1.133324570E+01 1.240994000E-03 1.197985000E-03 1.170486000E-03 1.183789000E-03
1.149996187E+01 8.770480000E-04 8.474330000E-04 8.298560000E-04 8.399710000E-04
1.166670514E+01 6.348750000E-04 6.162260000E-04 6.062990000E-04 6.124860000E-04
1.183333839E+01 4.741510000E-04 4.633640000E-04 4.585340000E-04 4.638190000E-04
1.200000000E+01 3.666230000E-04 3.608400000E-04 3.589530000E-04 3.631860000E-04
1.216672606E+01 2.930980000E-04 2.901680000E-04 2.897920000E-04 2.929640000E-04
1.233324570E+01 2.410370000E-04 2.395860000E-04 2.398880000E-04 2.421310000E-04
1.249996187E+01 2.025180000E-04 2.017680000E-04 2.023100000E-04 2.038220000E-04
1.266670514E+01 1.726530000E-04 1.722180000E-04 1.728020000E-04 1.737700000E-04
1.283333839E+01 1.484800000E-04 1.484910000E-04 1.488970000E-04 1.490180000E-04
1.300000000E+01 1.287400000E-04 1.283960000E-04 1.284980000E-04 1.285450000E-04
