T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.298321918E+00 1.223174539E+00 7.514737900E-02 1.275842016E+00 1.219555213E+00 5.628680300E-02 2.247990200E-02 3.619326000E-03
295 1.298330459E+00 1.226391740E+00 7.193871900E-02 1.278182081E+00 1.222598983E+00 5.558309800E-02 2.014837800E-02 3.792757000E-03
300 1.299375518E+00 1.229222043E+00 7.015347500E-02 1.281225743E+00 1.225159894E+00 5.606584900E-02 1.814977500E-02 4.062149000E-03
305 1.301303823E+00 1.232357061E+00 6.894676200E-02 1.284692562E+00 1.227726690E+00 5.696587200E-02 1.661126100E-02 4.630371000E-03
310 1.303927279E+00 1.235096339E+00 6.883094000E-02 1.288291034E+00 1.229675705E+00 5.861532900E-02 1.563624500E-02 5.420634000E-03
315 1.307181003E+00 1.236723643E+00 7.045736000E-02 1.291879738E+00 1.230191414E+00 6.168832400E-02 1.530126500E-02 6.532229000E-03
320 1.310801057E+00 1.238441776E+00 7.235928100E-02 1.295158741E+00 1.230464010E+00 6.469473100E-02 1.564231600E-02 7.977766000E-03
325 1.314442855E+00 1.239332794E+00 7.511006100E-02 1.297762091E+00 1.229945963E+00 6.781612800E-02 1.668076400E-02 9.386831000E-03
330 1.317703314E+00 1.238245659E+00 7.945765500E-02 1.299289961E+00 1.227446147E+00 7.184381400E-02 1.841335300E-02 1.079951200E-02
335 1.320495942E+00 1.237355425E+00 8.314051700E-02 1.299675835E+00 1.224604570E+00 7.507126500E-02 2.082010700E-02 1.275085500E-02
340 1.322169324E+00 1.235514547E+00 8.665477700E-02 1.298356055E+00 1.220655297E+00 7.770075800E-02 2.381326900E-02 1.485925000E-02
