T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193146117E+00 1.017695271E+0 1.754508460E-01 1.193146117E+00 1.017695271E+0 1.754508460E-01
295 1.191319925E+00 1.017260388E+0 1.740595370E-01 1.191319925E+00 1.017260388E+0 1.740595370E-01
300 1.199843602E+00 1.016854906E+0 1.829886960E-01 1.199843602E+00 1.016854906E+0 1.829886960E-01
305 1.208200321E+00 1.016476269E+0 1.917240520E-01 1.208200321E+00 1.016476269E+0 1.917240520E-01
310 1.206450633E+00 1.016122196E+0 1.903284370E-01 1.206450633E+00 1.016122196E+0 1.903284370E-01
315 1.208933375E+00 1.015790645E+0 1.931427300E-01 1.208933375E+00 1.015790645E+0 1.931427300E-01
320 1.212122977E+00 1.015479786E+0 1.966431910E-01 1.212122977E+00 1.015479786E+0 1.966431910E-01
325 1.219114736E+00 1.015187975E+0 2.039267610E-01 1.219114736E+00 1.015187975E+0 2.039267610E-01
330 1.225455109E+00 1.014913729E+0 2.105413800E-01 1.225455109E+00 1.014913729E+0 2.105413800E-01
335 1.230907439E+00 1.014655708E+0 2.162517310E-01 1.230907439E+00 1.014655708E+0 2.162517310E-01
340 1.235203707E+00 1.014412703E+0 2.207910040E-01 1.235203707E+00 1.014412703E+0 2.207910040E-01
