T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193456769E+00 1.292346619E+0 -9.888985000E-02 1.193456769E+00 1.292346619E+0 -9.888985000E-02
295 1.202215667E+00 1.246751192E+0 -4.453552500E-02 1.202215667E+00 1.246751192E+0 -4.453552500E-02
300 1.200421381E+00 1.209133906E+0 -8.712525000E-03 1.200421381E+00 1.209133906E+0 -8.712525000E-03
305 1.209011133E+00 1.178000493E+0 3.101064000E-02 1.209011133E+00 1.178000493E+0 3.101064000E-02
310 1.210188294E+00 1.152142749E+0 5.804554500E-02 1.210188294E+00 1.152142749E+0 5.804554500E-02
315 1.213183821E+00 1.130586341E+0 8.259748000E-02 1.213183821E+00 1.130586341E+0 8.259748000E-02
320 1.218253965E+00 1.112546157E+0 1.057078080E-01 1.218253965E+00 1.112546157E+0 1.057078080E-01
325 1.221447362E+00 1.097389224E+0 1.240581380E-01 1.221447362E+00 1.097389224E+0 1.240581380E-01
330 1.228539207E+00 1.084604462E+0 1.439347450E-01 1.228539207E+00 1.084604462E+0 1.439347450E-01
335 1.234935283E+00 1.073778316E+0 1.611569670E-01 1.234935283E+00 1.073778316E+0 1.611569670E-01
340 1.240400246E+00 1.064575248E+0 1.758249980E-01 1.240400246E+00 1.064575248E+0 1.758249980E-01
