T nFsrh nFBsrh dnsrh nF nFB dn
290 1.204763470E+00 1.000068735E+0 2.046947350E-01 1.204763470E+00 1.000068735E+0 2.046947350E-01
295 1.202754116E+00 1.000066536E+0 2.026875800E-01 1.202754116E+00 1.000066536E+0 2.026875800E-01
300 1.211663788E+00 1.000064495E+0 2.115992930E-01 1.211663788E+00 1.000064495E+0 2.115992930E-01
305 1.209968146E+00 1.000062598E+0 2.099055480E-01 1.209968146E+00 1.000062598E+0 2.099055480E-01
310 1.218801666E+00 1.000060831E+0 2.187408350E-01 1.218801666E+00 1.000060831E+0 2.187408350E-01
315 1.221197682E+00 1.000059183E+0 2.211384990E-01 1.221197682E+00 1.000059183E+0 2.211384990E-01
320 1.222724252E+00 1.000057644E+0 2.226666080E-01 1.222724252E+00 1.000057644E+0 2.226666080E-01
325 1.228689715E+00 1.000056203E+0 2.286335120E-01 1.228689715E+00 1.000056203E+0 2.286335120E-01
330 1.232268816E+00 1.000054854E+0 2.322139620E-01 1.232268816E+00 1.000054854E+0 2.322139620E-01
335 1.239801757E+00 1.000053587E+0 2.397481700E-01 1.239801757E+00 1.000053587E+0 2.397481700E-01
340 1.246405036E+00 1.000052398E+0 2.463526380E-01 1.246405036E+00 1.000052398E+0 2.463526380E-01
