T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193110633E+00 1.194855540E+0 -1.744907000E-03 1.193110633E+00 1.194855540E+0 -1.744907000E-03
295 1.191273724E+00 1.190905038E+0 3.686860000E-04 1.191273724E+00 1.190905038E+0 3.686860000E-04
300 1.199777919E+00 1.187213105E+0 1.256481400E-02 1.199777919E+00 1.187213105E+0 1.256481400E-02
305 1.208107862E+00 1.183758462E+0 2.434940000E-02 1.208107862E+00 1.183758462E+0 2.434940000E-02
310 1.206332234E+00 1.180522008E+0 2.581022600E-02 1.206332234E+00 1.180522008E+0 2.581022600E-02
315 1.208780004E+00 1.177486559E+0 3.129344500E-02 1.208780004E+00 1.177486559E+0 3.129344500E-02
320 1.211921014E+00 1.174636614E+0 3.728440000E-02 1.211921014E+00 1.174636614E+0 3.728440000E-02
325 1.218843053E+00 1.171958169E+0 4.688488400E-02 1.218843053E+00 1.171958169E+0 4.688488400E-02
330 1.225094268E+00 1.169438539E+0 5.565572900E-02 1.225094268E+00 1.169438539E+0 5.565572900E-02
335 1.230433547E+00 1.167066214E+0 6.336733300E-02 1.230433547E+00 1.167066214E+0 6.336733300E-02
340 1.234589454E+00 1.164830730E+0 6.975872400E-02 1.234589454E+00 1.164830730E+0 6.975872400E-02
