T nFsrh nFBsrh dnsrh nF nFB dn
290 1.217708210E+00 1.000019593E+0 2.176886170E-01 1.217708210E+00 1.000019593E+0 2.176886170E-01
295 1.214007933E+00 1.000018939E+0 2.139889940E-01 1.214007933E+00 1.000018939E+0 2.139889940E-01
300 1.212508333E+00 1.000018332E+0 2.124900010E-01 1.212508333E+00 1.000018332E+0 2.124900010E-01
305 1.221542528E+00 1.000017769E+0 2.215247590E-01 1.221542528E+00 1.000017769E+0 2.215247590E-01
310 1.220017826E+00 1.000017245E+0 2.200005810E-01 1.220017826E+00 1.000017245E+0 2.200005810E-01
315 1.228996609E+00 1.000016756E+0 2.289798530E-01 1.228996609E+00 1.000016756E+0 2.289798530E-01
320 1.233398768E+00 1.000016300E+0 2.333824680E-01 1.233398768E+00 1.000016300E+0 2.333824680E-01
325 1.233087823E+00 1.000015874E+0 2.330719490E-01 1.233087823E+00 1.000015874E+0 2.330719490E-01
330 1.239316447E+00 1.000015475E+0 2.393009720E-01 1.239316447E+00 1.000015475E+0 2.393009720E-01
335 1.242842335E+00 1.000015101E+0 2.428272340E-01 1.242842335E+00 1.000015101E+0 2.428272340E-01
340 1.250580160E+00 1.000014750E+0 2.505654100E-01 1.250580160E+00 1.000014750E+0 2.505654100E-01
