T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193166144E+00 1.351266467E+0 -1.581003230E-01 1.193166144E+00 1.351266467E+0 -1.581003230E-01
295 1.191346239E+00 1.296060598E+0 -1.047143590E-01 1.191346239E+00 1.296060598E+0 -1.047143590E-01
300 1.199881182E+00 1.250503140E+0 -5.062195800E-02 1.199881182E+00 1.250503140E+0 -5.062195800E-02
305 1.208253387E+00 1.212811129E+0 -4.557742000E-03 1.208253387E+00 1.212811129E+0 -4.557742000E-03
310 1.206518339E+00 1.181530984E+0 2.498735500E-02 1.206518339E+00 1.181530984E+0 2.498735500E-02
315 1.209021220E+00 1.155483642E+0 5.353757800E-02 1.209021220E+00 1.155483642E+0 5.353757800E-02
320 1.212831028E+00 1.133715191E+0 7.911583700E-02 1.212831028E+00 1.133715191E+0 7.911583700E-02
325 1.219269967E+00 1.115454510E+0 1.038154570E-01 1.219269967E+00 1.115454510E+0 1.038154570E-01
330 1.225661250E+00 1.100077953E+0 1.255832970E-01 1.225661250E+00 1.100077953E+0 1.255832970E-01
335 1.231177600E+00 1.087080440E+0 1.440971600E-01 1.231177600E+00 1.087080440E+0 1.440971600E-01
340 1.235553858E+00 1.076052074E+0 1.595017840E-01 1.235553858E+00 1.076052074E+0 1.595017840E-01
