N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019471846E+00 1.018087651E+00 1.016977585E+00 1.016050779E+00
1.600000000E+01 1.256161766E+00 1.252136115E+00 1.248387376E+00 1.245241966E+00
1.700000000E+01 1.316502906E+00 1.314434118E+00 1.311298334E+00 1.310192086E+00
1.549996187E+01 1.162602545E+00 1.149564688E+00 1.140293692E+00 1.132304590E+00
1.649996187E+01 1.287612282E+00 1.285621902E+00 1.283110664E+00 1.281371502E+00
1.674996808E+01 1.302807437E+00 1.299338207E+00 1.297451114E+00 1.295836370E+00
1.624993176E+01 1.273627273E+00 1.270569577E+00 1.267830610E+00 1.265167341E+00
1.574996808E+01 1.227841528E+00 1.221287523E+00 1.215884018E+00 1.212104619E+00
1.524993176E+01 1.013898844E+00 1.012449128E+00 1.011362734E+00 1.010503169E+00
