N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018419230E+00 1.016648668E+00 1.015277237E+00 1.014228754E+00
1.600000000E+01 1.263139730E+00 1.261226608E+00 1.259672258E+00 1.258676468E+00
1.700000000E+01 1.333186405E+00 1.332038733E+00 1.329903805E+00 1.329799748E+00
1.549996187E+01 1.190800802E+00 1.188300870E+00 1.188972194E+00 1.189655667E+00
1.649996187E+01 1.295984415E+00 1.295171459E+00 1.293968355E+00 1.293573453E+00
1.674996808E+01 1.314478227E+00 1.312034373E+00 1.311287286E+00 1.310844875E+00
1.624993176E+01 1.280322552E+00 1.278706830E+00 1.277540045E+00 1.276465723E+00
1.574996808E+01 1.239393834E+00 1.237022212E+00 1.235717938E+00 1.235729122E+00
1.524993176E+01 1.065044638E+00 1.066037490E+00 1.069543988E+00 1.073594358E+00
