N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018277132E+00 1.016794993E+00 1.015817927E+00 1.015199634E+00
1.600000000E+01 1.267846904E+00 1.266861479E+00 1.266022341E+00 1.265558681E+00
1.700000000E+01 1.340035892E+00 1.339507950E+00 1.337834831E+00 1.338059937E+00
1.549996187E+01 1.209109007E+00 1.208752898E+00 1.210148347E+00 1.210652100E+00
1.649996187E+01 1.300558243E+00 1.300501529E+00 1.299901428E+00 1.299969078E+00
1.674996808E+01 1.319934122E+00 1.318192359E+00 1.317980147E+00 1.317941496E+00
1.624993176E+01 1.284529893E+00 1.283730643E+00 1.283229196E+00 1.282666030E+00
1.574996808E+01 1.247022935E+00 1.245861801E+00 1.245295591E+00 1.245722709E+00
1.524993176E+01 1.113787733E+00 1.120190617E+00 1.124819286E+00 1.127268276E+00
