N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019320469E+00 1.018148114E+00 1.017243298E+00 1.016518580E+00
1.600000000E+01 1.252013321E+00 1.247636630E+00 1.243352464E+00 1.239520814E+00
1.700000000E+01 1.298142496E+00 1.295329843E+00 1.291430246E+00 1.289475610E+00
1.549996187E+01 1.157138471E+00 1.141388059E+00 1.128768939E+00 1.116910444E+00
1.649996187E+01 1.278702503E+00 1.276581075E+00 1.273770091E+00 1.271601655E+00
1.674996808E+01 1.289744735E+00 1.285954521E+00 1.283601438E+00 1.281407471E+00
1.624993176E+01 1.267672716E+00 1.264480439E+00 1.261432049E+00 1.258334578E+00
1.574996808E+01 1.224176267E+00 1.216639473E+00 1.209957045E+00 1.204635030E+00
1.524993176E+01 1.013420993E+00 1.012083017E+00 1.011076939E+00 1.010287903E+00
