N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018745715E+00 1.017732598E+00 1.016957031E+00 1.016344342E+00
1.600000000E+01 1.246786753E+00 1.242424746E+00 1.238061247E+00 1.234074453E+00
1.700000000E+01 1.275897548E+00 1.271855420E+00 1.266889358E+00 1.263848336E+00
1.549996187E+01 1.154844267E+00 1.138474685E+00 1.124988228E+00 1.112038755E+00
1.649996187E+01 1.267323419E+00 1.264957352E+00 1.261846069E+00 1.259319557E+00
1.674996808E+01 1.273648629E+00 1.269214024E+00 1.266191921E+00 1.263306476E+00
1.624993176E+01 1.259827508E+00 1.256620917E+00 1.253467960E+00 1.250206466E+00
1.574996808E+01 1.220785367E+00 1.213109244E+00 1.206158824E+00 1.200440364E+00
1.524993176E+01 1.012763643E+00 1.011577590E+00 1.010675254E+00 1.009963932E+00
