N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.198668818E+00 1.200609250E+00 1.202617853E+00 1.204751746E+00 1.206582691E+00 1.207203094E+00 1.206181199E+00 1.200672499E+00 1.185150195E+00 1.150040398E+00 1.079727229E+00
1.016672606E+01 1.198711747E+00 1.200647065E+00 1.202652878E+00 1.204834076E+00 1.206617164E+00 1.207242881E+00 1.206233623E+00 1.200755266E+00 1.185303513E+00 1.150336709E+00 1.080264024E+00
1.033324570E+01 1.198774487E+00 1.200702358E+00 1.202704087E+00 1.204886302E+00 1.206667539E+00 1.207300963E+00 1.206310058E+00 1.200875762E+00 1.185526477E+00 1.150767602E+00 1.081045274E+00
1.049996187E+01 1.198866118E+00 1.200783122E+00 1.202819691E+00 1.204959518E+00 1.206741020E+00 1.207385572E+00 1.206421182E+00 1.201050515E+00 1.185849378E+00 1.151391487E+00 1.082177837E+00
1.066670514E+01 1.198999719E+00 1.200900878E+00 1.202932586E+00 1.205060135E+00 1.206847918E+00 1.207508401E+00 1.206582015E+00 1.201302634E+00 1.186314133E+00 1.152289172E+00 1.083810195E+00
1.083333839E+01 1.199193961E+00 1.201072069E+00 1.203093809E+00 1.205263487E+00 1.207002821E+00 1.207685824E+00 1.206813330E+00 1.201663542E+00 1.186977124E+00 1.153569145E+00 1.086143317E+00
1.100000000E+01 1.199475203E+00 1.201319905E+00 1.203323190E+00 1.205472320E+00 1.207226024E+00 1.207940342E+00 1.207143050E+00 1.202174508E+00 1.187910986E+00 1.155370450E+00 1.089437620E+00
1.116672606E+01 1.199879979E+00 1.201676535E+00 1.203648254E+00 1.205768890E+00 1.207545064E+00 1.208301882E+00 1.207607286E+00 1.202886740E+00 1.189202927E+00 1.157858492E+00 1.094008049E+00
1.133324570E+01 1.200457622E+00 1.202185360E+00 1.204108931E+00 1.206189158E+00 1.207996076E+00 1.208808558E+00 1.208249876E+00 1.203858604E+00 1.190946120E+00 1.161205812E+00 1.100191616E+00
1.149996187E+01 1.201272343E+00 1.202902854E+00 1.204755259E+00 1.206795609E+00 1.208624160E+00 1.209506045E+00 1.209119550E+00 1.205147549E+00 1.193219744E+00 1.165548489E+00 1.108266760E+00
1.166670514E+01 1.202403299E+00 1.203898693E+00 1.205648577E+00 1.207631135E+00 1.209481859E+00 1.210444246E+00 1.210263478E+00 1.206795923E+00 1.196056687E+00 1.170914544E+00 1.118310022E+00
1.183333839E+01 1.203940778E+00 1.205252613E+00 1.206858431E+00 1.208788430E+00 1.210624568E+00 1.211671068E+00 1.211717553E+00 1.208813781E+00 1.199407531E+00 1.177142957E+00 1.130015853E+00
1.200000000E+01 1.205976415E+00 1.207046410E+00 1.208474701E+00 1.210303672E+00 1.212102772E+00 1.213223536E+00 1.213496667E+00 1.211167266E+00 1.203124681E+00 1.183847883E+00 1.142585845E+00
1.216672606E+01 1.208587015E+00 1.209350732E+00 1.210555188E+00 1.212225698E+00 1.213952495E+00 1.215119355E+00 1.215589783E+00 1.213784012E+00 1.206993028E+00 1.190495967E+00 1.154858368E+00
1.233324570E+01 1.211817544E+00 1.212209304E+00 1.213125678E+00 1.214581738E+00 1.216187586E+00 1.217352465E+00 1.217962860E+00 1.216576063E+00 1.210804253E+00 1.196597920E+00 1.165717222E+00
1.249996187E+01 1.215652345E+00 1.215626404E+00 1.216191055E+00 1.217371896E+00 1.218797564E+00 1.219895302E+00 1.220567974E+00 1.219465378E+00 1.214425432E+00 1.201894995E+00 1.174560452E+00
1.266670514E+01 1.220041465E+00 1.219564988E+00 1.219723908E+00 1.220571291E+00 1.221752996E+00 1.222707873E+00 1.223354497E+00 1.222396230E+00 1.217814118E+00 1.206379280E+00 1.181421484E+00
1.283333839E+01 1.224903472E+00 1.223959123E+00 1.223674926E+00 1.224140067E+00 1.225016688E+00 1.225750685E+00 1.226280612E+00 1.225335700E+00 1.220980115E+00 1.210188874E+00 1.186711343E+00
1.300000000E+01 1.230133628E+00 1.228735196E+00 1.227989605E+00 1.228037307E+00 1.228556297E+00 1.228996593E+00 1.229322847E+00 1.228274325E+00 1.223956605E+00 1.213482405E+00 1.190872746E+00
