T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.198497088E+00 1.198744892E+00 -2.478040000E-04 1.198426122E+00 1.198533820E+00 -1.076980000E-04 7.096600000E-05 2.110720000E-04
295 1.187523172E+00 1.065646368E+00 1.218768040E-01 1.187466289E+00 1.065348130E+00 1.221181590E-01 5.688300000E-05 2.982380000E-04
300 1.163220146E+00 1.197972455E+00 -3.475230900E-02 1.163184922E+00 1.197800670E+00 -3.461574800E-02 3.522400000E-05 1.717850000E-04
305 1.113820651E+00 1.042984445E+00 7.083620600E-02 1.113826903E+00 1.042826716E+00 7.100018700E-02 -6.252000000E-06 1.577290000E-04
310 1.025234975E+00 1.187885988E+00 -1.626510130E-01 1.025316171E+00 1.187748191E+00 -1.624320200E-01 -8.119600000E-05 1.377970000E-04
315 1.017212989E+00 1.003628687E+00 1.358430200E-02 1.017138585E+00 1.003602441E+00 1.353614400E-02 7.440400000E-05 2.624600000E-05
320 1.019301481E+00 1.117282315E+00 -9.798083400E-02 1.019212577E+00 1.117247967E+00 -9.803539000E-02 8.890400000E-05 3.434800000E-05
325 1.024096085E+00 1.006340068E+00 1.775601700E-02 1.023973479E+00 1.006289276E+00 1.768420300E-02 1.226060000E-04 5.079200000E-05
330 1.032503990E+00 1.016590564E+00 1.591342600E-02 1.032315753E+00 1.016451732E+00 1.586402100E-02 1.882370000E-04 1.388320000E-04
335 1.045518459E+00 1.014018951E+00 3.149950800E-02 1.045212899E+00 1.013897231E+00 3.131566800E-02 3.055600000E-04 1.217200000E-04
340 1.063946472E+00 1.025337701E+00 3.860877100E-02 1.063440882E+00 1.025114748E+00 3.832613400E-02 5.055900000E-04 2.229530000E-04
