N x
1.4600930E+0 1.7758818E+21
1.4525862E+0 1.3767228E+21
1.4406467E+0 1.1207681E+21
1.4285363E+0 1.1077727E+21
1.4161072E+0 1.5147444E+21
1.4104777E+0 1.7481593E+21
1.4003344E+0 1.3590379E+21
1.3900737E+0 1.5632442E+21
1.3824827E+0 1.2665030E+21
1.3678405E+0 1.0248614E+21
1.3548002E+0 1.7355766E+21
1.3513853E+0 1.7087934E+21
1.3379227E+0 9.6030449E+20
1.3211258E+0 1.0541175E+21
1.3101012E+0 1.4995450E+21
1.3013782E+0 1.7833129E+21
1.2933746E+0 1.3460918E+21
1.2790204E+0 1.0484286E+21
1.2644154E+0 1.3135110E+21
1.2556951E+0 1.2903988E+21
1.2403887E+0 1.2731955E+21
1.2311681E+0 1.5695143E+21
1.2202806E+0 1.2556074E+21
1.2057883E+0 1.2790085E+21
1.1951430E+0 1.1869044E+21
1.1783445E+0 1.2750556E+21
1.1693847E+0 1.4888996E+21
1.1560006E+0 1.2144933E+21
1.1417168E+0 1.2835599E+21
1.1295285E+0 1.1987818E+21
1.1129851E+0 1.2079620E+21
1.1007023E+0 1.3483834E+21
1.0868035E+0 1.3861983E+21
1.0749525E+0 1.3504230E+21
1.0600165E+0 1.0950714E+21
1.0414443E+0 1.1562322E+21
1.0278471E+0 1.3210326E+21
1.0128276E+0 1.2275689E+21
9.9659790E-1 1.3221863E+21
9.8340462E-1 1.5284085E+21
9.7077143E-1 1.3763138E+21
9.5428480E-1 1.2746970E+21
9.3886839E-1 1.2823225E+21
9.2200784E-1 1.2320963E+21
9.0467900E-1 1.2247551E+21
8.8695597E-1 1.1021778E+21
8.6486110E-1 1.0190411E+21
8.4290166E-1 1.1233925E+21
8.2392715E-1 1.3825974E+21
8.0889707E-1 2.7998149E+21
8.0691935E-1 1.2150764E+22
