N x
1.9278094E+0 9.4313256E+20
1.9171016E+0 9.5685737E+20
1.9066434E+0 9.5841194E+20
1.8958507E+0 9.5732900E+20
1.8852503E+0 9.5610026E+20
1.8743067E+0 9.4097440E+20
1.8632334E+0 9.6358185E+20
1.8526823E+0 9.8179204E+20
1.8418848E+0 9.4740437E+20
1.8304267E+0 9.5260968E+20
1.8196202E+0 9.8488864E+20
1.8087596E+0 9.7883126E+20
1.7976872E+0 9.5751271E+20
1.7861990E+0 9.7550637E+20
1.7754072E+0 9.9619106E+20
1.7642424E+0 9.5883929E+20
1.7524492E+0 9.5159694E+20
1.7409601E+0 9.5838511E+20
1.7291754E+0 9.7396661E+20
1.7179079E+0 9.7389262E+20
1.7059621E+0 9.6053106E+20
1.6942131E+0 9.6211373E+20
1.6821385E+0 9.5386078E+20
1.6700128E+0 9.4001120E+20
1.6574002E+0 9.4611034E+20
1.6452540E+0 9.6048965E+20
1.6328264E+0 9.5789163E+20
1.6204283E+0 9.4336219E+20
1.6074205E+0 9.3673513E+20
1.5946424E+0 9.3474817E+20
1.5813668E+0 9.3542724E+20
1.5683956E+0 9.3647410E+20
1.5549258E+0 9.2593541E+20
1.5414260E+0 9.1282623E+20
1.5273242E+0 9.1176403E+20
1.5135455E+0 9.1495369E+20
1.4992804E+0 9.0801186E+20
1.4850232E+0 9.0517585E+20
1.4703903E+0 8.9725060E+20
1.4555899E+0 8.9540618E+20
1.4405963E+0 8.8721629E+20
1.4252057E+0 8.7583517E+20
1.4094855E+0 8.7191624E+20
1.3936084E+0 8.7004391E+20
1.3774581E+0 8.6264891E+20
1.3609265E+0 8.5306537E+20
1.3440074E+0 8.4537093E+20
1.3267469E+0 8.3175311E+20
1.3088118E+0 8.2455922E+20
1.2907654E+0 8.3485824E+20
1.2727797E+0 8.4215665E+20
