N x
1.6275796E+0 1.2758771E+21
1.6182033E+0 1.2228713E+21
1.6079522E+0 1.1970105E+21
1.5980315E+0 1.1877526E+21
1.5874909E+0 1.2145817E+21
1.5778992E+0 1.1848309E+21
1.5667109E+0 1.1689293E+21
1.5567049E+0 1.2432628E+21
1.5466478E+0 1.1889332E+21
1.5355820E+0 1.1295975E+21
1.5242606E+0 1.1958343E+21
1.5142890E+0 1.2426838E+21
1.5036215E+0 1.1878658E+21
1.4925463E+0 1.1595411E+21
1.4811833E+0 1.1777674E+21
1.4702915E+0 1.2157688E+21
1.4594614E+0 1.1913643E+21
1.4479546E+0 1.1752964E+21
1.4366460E+0 1.1958011E+21
1.4253524E+0 1.1670110E+21
1.4132964E+0 1.1916865E+21
1.4023061E+0 1.1873207E+21
1.3899640E+0 1.1796789E+21
1.3786341E+0 1.1805053E+21
1.3660951E+0 1.1920265E+21
1.3548002E+0 1.2026029E+21
1.3422519E+0 1.1662941E+21
1.3299991E+0 1.1829853E+21
1.3175712E+0 1.1735082E+21
1.3048836E+0 1.1574807E+21
1.2918594E+0 1.1604635E+21
1.2789842E+0 1.1618417E+21
1.2657250E+0 1.1733134E+21
1.2528420E+0 1.1767042E+21
1.2393801E+0 1.1277909E+21
1.2250526E+0 1.1447029E+21
1.2117017E+0 1.1615337E+21
1.1974536E+0 1.1355190E+21
1.1831443E+0 1.1394596E+21
1.1686493E+0 1.1238352E+21
1.1535723E+0 1.1304887E+21
1.1388794E+0 1.1408414E+21
1.1236804E+0 1.1331642E+21
1.1083833E+0 1.1204798E+21
1.0924052E+0 1.1108740E+21
1.0763855E+0 1.1193191E+21
1.0601739E+0 1.1040009E+21
1.0431983E+0 1.1070084E+21
1.0265558E+0 1.1996032E+21
1.0116945E+0 1.5049506E+21
1.0011067E+0 1.8220235E+21
