N x
1.9231520E+0 9.2049101E+20
1.9121533E+0 9.2446795E+20
1.9011865E+0 9.4773820E+20
1.8906055E+0 9.6017077E+20
1.8797951E+0 9.3803410E+20
1.8685824E+0 9.3541658E+20
1.8575816E+0 9.6858202E+20
1.8470037E+0 9.6031949E+20
1.8356856E+0 9.3770976E+20
1.8244465E+0 9.5237711E+20
1.8133394E+0 9.7238993E+20
1.8024265E+0 9.7321841E+20
1.7912018E+0 9.4154501E+20
1.7793991E+0 9.4123567E+20
1.7680205E+0 9.8021122E+20
1.7569959E+0 9.6978402E+20
1.7452273E+0 9.6324969E+20
1.7339011E+0 9.6085246E+20
1.7219162E+0 9.5843900E+20
1.7103762E+0 9.5320859E+20
1.6980944E+0 9.5432078E+20
1.6864195E+0 9.6075635E+20
1.6741248E+0 9.4833933E+20
1.6619632E+0 9.4480080E+20
1.6493932E+0 9.4904242E+20
1.6371601E+0 9.4935644E+20
1.6244065E+0 9.4261046E+20
1.6118022E+0 9.3600007E+20
1.5986643E+0 9.3627659E+20
1.5858632E+0 9.3246800E+20
1.5724009E+0 9.2402743E+20
1.5591402E+0 9.2435439E+20
1.5454548E+0 9.2622392E+20
1.5320162E+0 9.2103113E+20
1.5179306E+0 9.0781848E+20
1.5038382E+0 9.1041857E+20
1.4895682E+0 9.0401432E+20
1.4750000E+0 8.9398123E+20
1.4601181E+0 8.8806949E+20
1.4450530E+0 8.9257096E+20
1.4300137E+0 8.8587963E+20
1.4143958E+0 8.7109414E+20
1.3984950E+0 8.7005795E+20
1.3824827E+0 8.6640981E+20
1.3660730E+0 8.5538323E+20
1.3492480E+0 8.4789429E+20
1.3321282E+0 8.4099719E+20
1.3145832E+0 8.2474009E+20
1.2963040E+0 8.1606372E+20
1.2778757E+0 8.2319113E+20
1.2593908E+0 8.2790049E+20
