fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:39 299.2 38.75 1.000E+000 4.728E+000 4.995E-006 6.924E+002 2.601E+000 3.414E-008 1.324E-005 8.775E-003 1.314E-005 2.887E-008 2.503E-001 4.400E-003 6.412E-006 5.484E-004 
00S2 7:54 303 38.26 1.000E+000 4.763E+000 5.070E-006 7.107E+002 2.574E+000 3.960E-008 1.460E-005 9.847E-003 1.450E-005 3.575E-008 2.504E-001 4.900E-003 7.149E-006 6.782E-004 
00S3 8:14 305.7 37.93 1.000E+000 4.722E+000 4.657E-006 7.235E+002 2.559E+000 4.306E-008 1.346E-005 9.166E-003 1.336E-005 3.068E-008 2.505E-001 4.600E-003 6.523E-006 7.591E-002 
00S4 8:33 308.2 37.62 1.000E+000 4.714E+000 4.440E-006 7.351E+002 2.553E+000 4.621E-008 1.340E-005 9.197E-003 1.331E-005 3.067E-008 2.505E-001 4.600E-003 6.524E-006 1.432E-003 
00S5 8:52 311 37.28 1.000E+000 4.581E+000 4.509E-006 7.478E+002 2.517E+000 5.181E-008 1.366E-005 9.451E-003 1.357E-005 3.214E-008 2.506E-001 4.700E-003 6.695E-006 6.716E-004 
00S6 9:12 313.8 36.95 1.000E+000 4.532E+000 4.493E-006 7.600E+002 2.500E+000 5.649E-008 1.355E-005 9.421E-003 1.346E-005 3.180E-008 2.507E-001 4.700E-003 6.622E-006 7.050E-004 
00S7 9:39 316.8 36.6 1.000E+000 4.864E+000 4.750E-006 7.724E+002 2.481E+000 6.170E-008 1.410E-005 9.827E-003 1.401E-005 3.452E-008 2.508E-001 4.900E-003 6.903E-006 5.047E-004 
00S8 9:57 319.3 36.31 1.000E+000 5.788E+000 4.412E-006 7.823E+002 2.473E+000 6.564E-008 1.318E-005 9.183E-003 1.308E-005 3.012E-008 2.508E-001 4.600E-003 6.405E-006 4.762E-004 
00S9 10:17 322.3 35.97 1.000E+000 7.436E+000 5.233E-006 7.933E+002 2.538E+000 6.172E-008 1.986E-005 1.354E-002 1.965E-005 6.690E-008 2.515E-001 6.800E-003 9.693E-006 9.217E-003 
0S10 10:36 325.4 35.63 1.000E+000 5.962E+000 4.985E-006 8.036E+002 2.438E+000 7.794E-008 1.525E-005 1.051E-002 1.512E-005 3.994E-008 2.512E-001 5.300E-003 7.392E-006 5.472E-004 
0S11 10:57 328.2 35.33 1.000E+000 7.919E+000 4.328E-006 8.120E+002 2.436E+000 8.299E-008 1.502E-005 1.025E-002 1.485E-005 3.827E-008 2.513E-001 5.100E-003 7.360E-006 4.270E-003 
0S12 11:28 331.6 34.96 1.000E+000 6.809E+000 4.312E-006 8.208E+002 2.463E+000 8.455E-008 1.598E-005 1.064E-002 1.582E-005 4.236E-008 2.516E-001 5.300E-003 7.843E-006 7.969E-004 
0S13 11:44 333.5 34.77 1.000E+000 6.480E+000 4.152E-006 8.250E+002 2.438E+000 9.105E-008 1.439E-005 9.526E-003 1.426E-005 3.415E-008 2.515E-001 4.800E-003 6.965E-006 5.469E-004 
