fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L106 46170 319.97 36.235 3.058361183E-01 1.149041379E-04 2.328882198E-05 2.379915728E-01 9.790548670E-05 6.627093215E-01 0.000000000E+00 
L107 46290 319.68 36.268 3.071305199E-01 1.152550739E-04 2.351589198E-05 2.387088541E-01 9.854560766E-05 6.643216837E-01 0.000000000E+00 
L108 46378 319.68 36.268 3.074059708E-01 1.160026733E-04 2.370708627E-05 2.396702574E-01 9.892400837E-05 6.648105213E-01 0.000000000E+00 
L109 46472 319.76 36.259 3.073176407E-01 1.165773399E-04 2.379794546E-05 2.397461746E-01 9.926968349E-05 6.642595902E-01 0.000000000E+00 
L110 46564 319.84 36.25 3.072244034E-01 1.170000000E-04 2.392971252E-05 2.396685162E-01 9.985628054E-05 6.657265998E-01 0.000000000E+00 
L111 46650 319.93 36.24 3.074268265E-01 1.180886700E-04 2.406915787E-05 2.399061447E-01 1.003298843E-04 6.629959910E-01 0.000000000E+00 
L112 46742 320.03 36.228 3.073280685E-01 1.185660099E-04 2.416646719E-05 2.391190769E-01 1.010878264E-04 6.632094958E-01 0.000000000E+00 
L113 46832 319.99 36.233 3.077188065E-01 1.194928079E-04 2.437679661E-05 2.395206257E-01 1.017887269E-04 6.629500811E-01 0.000000000E+00 
L114 46924 319.92 36.241 3.081273331E-01 1.196886700E-04 2.450093903E-05 2.403766071E-01 1.019403977E-04 6.643538615E-01 0.000000000E+00 
L115 47014 319.85 36.249 3.089135307E-01 1.203660099E-04 2.464341631E-05 2.406108952E-01 1.024486593E-04 6.627658438E-01 0.000000000E+00 
L116 47104 319.92 36.241 3.086413651E-01 1.209660099E-04 2.478058450E-05 2.407732365E-01 1.029564469E-04 6.637339913E-01 0.000000000E+00 
L117 47186 319.91 36.242 3.097393570E-01 1.215773399E-04 2.489227250E-05 2.409792377E-01 1.033407140E-04 6.610213967E-01 0.000000000E+00 
L118 47278 319.93 36.24 3.090891495E-01 1.219886700E-04 2.504503834E-05 2.408157026E-01 1.040380377E-04 6.642299365E-01 0.000000000E+00 
L119 47364 319.93 36.24 3.092780777E-01 1.228773399E-04 2.515937305E-05 2.415674627E-01 1.042184962E-04 6.620318387E-01 0.000000000E+00 
L120 47452 319.89 36.244 3.097375168E-01 1.231886700E-04 2.531392473E-05 2.413394028E-01 1.049480779E-04 6.634296941E-01 0.000000000E+00 
L121 47548 319.89 36.244 3.014186943E-01 1.240208589E-04 2.541106242E-05 2.419873648E-01 1.050931756E-04 6.797635982E-01 0.000000000E+00 
