N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+15 300 3.800E-4 3.805999E+1 1.899840E+1 6.058420E-1 8.239290E+1
1.468000E+10 5.623E+15 300 3.800E-4 3.800672E+1 1.894550E+1 6.050840E-1 8.238150E+1
2.154000E+10 5.623E+15 300 3.800E-4 3.793055E+1 1.887110E+1 6.040330E-1 8.236560E+1
3.162000E+10 5.623E+15 300 3.800E-4 3.782289E+1 1.876820E+1 6.026110E-1 8.234390E+1
4.642000E+10 5.623E+15 300 3.800E-4 3.767310E+1 1.862900E+1 6.007350E-1 8.231420E+1
6.813000E+10 5.623E+15 300 3.800E-4 3.746923E+1 1.844540E+1 5.982880E-1 8.228180E+1
1.000000E+11 5.623E+15 300 3.800E-4 3.719961E+1 1.820310E+1 5.953010E-1 8.219960E+1
1.468000E+11 5.623E+15 300 3.800E-4 3.685583E+1 1.791650E+1 5.918580E-1 8.213530E+1
2.154000E+11 5.623E+15 300 3.800E-4 3.643617E+1 1.758220E+1 5.879780E-1 8.206910E+1
3.162000E+11 5.623E+15 300 3.800E-4 3.594781E+1 1.719960E+1 5.838450E-1 8.194980E+1
4.642000E+11 5.623E+15 300 3.800E-4 3.540558E+1 1.679820E+1 5.796230E-1 8.185520E+1
6.813000E+11 5.623E+15 300 3.800E-4 3.482668E+1 1.638100E+1 5.752670E-1 8.176350E+1
1.000000E+12 5.623E+15 300 3.800E-4 3.422405E+1 1.594770E+1 5.709570E-1 8.161380E+1
1.468000E+12 5.623E+15 300 3.800E-4 3.360258E+1 1.551640E+1 5.665080E-1 8.151010E+1
2.154000E+12 5.623E+15 300 3.800E-4 3.295997E+1 1.506860E+1 5.620110E-1 8.134700E+1
3.162000E+12 5.623E+15 300 3.800E-4 3.229067E+1 1.461810E+1 5.573320E-1 8.122700E+1
4.642000E+12 5.623E+15 300 3.800E-4 3.158941E+1 1.414670E+1 5.525260E-1 8.105180E+1
6.813000E+12 5.623E+15 300 3.800E-4 3.085271E+1 1.366900E+1 5.475420E-1 8.091480E+1
1.000000E+13 5.623E+15 300 3.800E-4 3.007880E+1 1.317050E+1 5.424270E-1 8.072340E+1
1.468000E+13 5.623E+15 300 3.800E-4 2.926713E+1 1.266580E+1 5.371440E-1 8.056790E+1
2.154000E+13 5.623E+15 300 3.800E-4 2.841810E+1 1.214260E+1 5.317620E-1 8.035250E+1
3.162000E+13 5.623E+15 300 3.800E-4 2.753308E+1 1.161550E+1 5.262020E-1 8.017360E+1
4.642000E+13 5.623E+15 300 3.800E-4 2.661442E+1 1.107350E+1 5.205840E-1 7.992360E+1
6.813000E+13 5.623E+15 300 3.800E-4 2.566549E+1 1.053150E+1 5.147600E-1 7.971390E+1
1.000000E+14 5.623E+15 300 3.800E-4 2.469433E+1 9.980900E+0 5.088860E-1 7.942370E+1
