N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 290 2.100E-4 1.187397800E+00 1.188250201E+00
1.468000E+10 1.000E+15 290 2.100E-4 1.187815562E+00 1.188402844E+00
2.154000E+10 1.000E+15 290 2.100E-4 1.188219749E+00 1.188623836E+00
3.162000E+10 1.000E+15 290 2.100E-4 1.188663781E+00 1.188941822E+00
4.642000E+10 1.000E+15 290 2.100E-4 1.189203757E+00 1.189395334E+00
6.813000E+10 1.000E+15 290 2.100E-4 1.189901631E+00 1.190034040E+00
1.000000E+11 1.000E+15 290 2.100E-4 1.190825766E+00 1.190917739E+00
1.468000E+11 1.000E+15 290 2.100E-4 1.192046690E+00 1.192111077E+00
2.154000E+11 1.000E+15 290 2.100E-4 1.193594814E+00 1.193640400E+00
3.162000E+11 1.000E+15 290 2.100E-4 1.195576970E+00 1.195609753E+00
4.642000E+11 1.000E+15 290 2.100E-4 1.197924106E+00 1.197948172E+00
6.813000E+11 1.000E+15 290 2.100E-4 1.200584338E+00 1.200602464E+00
1.000000E+12 1.000E+15 290 2.100E-4 1.203502648E+00 1.203516703E+00
1.468000E+12 1.000E+15 290 2.100E-4 1.206596355E+00 1.206607602E+00
2.154000E+12 1.000E+15 290 2.100E-4 1.209871966E+00 1.209881317E+00
3.162000E+12 1.000E+15 290 2.100E-4 1.213400618E+00 1.213408479E+00
4.642000E+12 1.000E+15 290 2.100E-4 1.217033266E+00 1.217040021E+00
6.813000E+12 1.000E+15 290 2.100E-4 1.220884835E+00 1.220890702E+00
1.000000E+13 1.000E+15 290 2.100E-4 1.224830536E+00 1.224835653E+00
