fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 36554 340.02 34.099 2.113945808E-01 1.589054187E-04 1.728406072E-05 1.449489544E-01 1.197759410E-04 5.145329914E-01 0.000000000E+00 
00L2 36668 340.02 34.099 2.112633278E-01 1.586699507E-04 1.723794962E-05 1.448230534E-01 1.195586367E-04 5.142411233E-01 0.000000000E+00 
00L3 36762 340.03 34.098 2.111035210E-01 1.587981595E-04 1.722403984E-05 1.445433414E-01 1.196825593E-04 5.137999762E-01 0.000000000E+00 
00L4 36848 340.02 34.099 2.112768200E-01 1.588344828E-04 1.723934956E-05 1.446939061E-01 1.196726820E-04 5.137173473E-01 0.000000000E+00 
00L5 36942 340.02 34.099 2.111434307E-01 1.586287356E-04 1.722128086E-05 1.446567491E-01 1.195703584E-04 5.141691474E-01 0.000000000E+00 
00L6 37028 339.99 34.102 2.110939663E-01 1.582287356E-04 1.717172962E-05 1.446943667E-01 1.192020877E-04 5.141062265E-01 0.000000000E+00 
00L7 37146 340.11 34.09 1.955433823E-01 1.210930693E-04 1.196721919E-05 1.329958369E-01 9.036676343E-05 5.053948770E-01 0.000000000E+00 
00L8 37262 339.77 34.124 1.989883533E-01 1.255768473E-04 1.274866291E-05 1.358448007E-01 9.405902772E-05 5.101846694E-01 2.383729913E-16 
00L9 37354 339.9 34.111 1.998895321E-01 1.293171429E-04 1.321990338E-05 1.365264668E-01 9.700380401E-05 5.114252062E-01 0.000000000E+00 
0L10 37442 339.93 34.108 2.012602962E-01 1.327935961E-04 1.374514768E-05 1.376988595E-01 9.990464921E-05 5.142972131E-01 0.000000000E+00 
0L11 37534 340.01 34.1 2.023833939E-01 1.363154286E-04 1.420411135E-05 1.382752775E-01 1.027607207E-04 5.148659609E-01 0.000000000E+00 
0L12 37624 340.02 34.099 2.037239231E-01 1.391891626E-04 1.463229846E-05 1.390640779E-01 1.052670770E-04 5.160182935E-01 0.000000000E+00 
0L13 37714 340.02 34.099 2.049139420E-01 1.419171429E-04 1.497315415E-05 1.404156923E-01 1.068272964E-04 5.148810744E-01 0.000000000E+00 
0L14 37802 340.01 34.1 2.057902367E-01 1.440817734E-04 1.528588245E-05 1.404811171E-01 1.090203974E-04 5.155332768E-01 0.000000000E+00 
0L15 37892 340.01 34.1 2.067629990E-01 1.464897059E-04 1.559651320E-05 1.417577308E-01 1.103526061E-04 5.149292798E-01 0.000000000E+00 
0L16 37984 340.03 34.098 2.075931316E-01 1.489206897E-04 1.592062234E-05 1.422084844E-01 1.123213132E-04 5.149819664E-01 0.000000000E+00 
