N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 315 2.400E-4 1.201419150E+00 1.221873685E+00
1.468000E+10 3.162E+16 315 2.400E-4 1.207920287E+00 1.222319360E+00
2.154000E+10 3.162E+16 315 2.400E-4 1.212922561E+00 1.222950256E+00
3.162000E+10 3.162E+16 315 2.400E-4 1.216908048E+00 1.223829727E+00
4.642000E+10 3.162E+16 315 2.400E-4 1.220287325E+00 1.225030113E+00
6.813000E+10 3.162E+16 315 2.400E-4 1.223392355E+00 1.226623275E+00
1.000000E+11 3.162E+16 315 2.400E-4 1.226470779E+00 1.228663293E+00
1.468000E+11 3.162E+16 315 2.400E-4 1.229678138E+00 1.231164920E+00
2.154000E+11 3.162E+16 315 2.400E-4 1.233074025E+00 1.234086497E+00
3.162000E+11 3.162E+16 315 2.400E-4 1.236634329E+00 1.237331631E+00
4.642000E+11 3.162E+16 315 2.400E-4 1.240285191E+00 1.240775056E+00
6.813000E+11 3.162E+16 315 2.400E-4 1.243948214E+00 1.244302079E+00
1.000000E+12 3.162E+16 315 2.400E-4 1.247576257E+00 1.247840562E+00
1.468000E+12 3.162E+16 315 2.400E-4 1.251166578E+00 1.251370974E+00
2.154000E+12 3.162E+16 315 2.400E-4 1.254753411E+00 1.254916673E+00
3.162000E+12 3.162E+16 315 2.400E-4 1.258391409E+00 1.258525459E+00
4.642000E+12 3.162E+16 315 2.400E-4 1.262140206E+00 1.262252653E+00
6.813000E+12 3.162E+16 315 2.400E-4 1.266052818E+00 1.266147454E+00
1.000000E+13 3.162E+16 315 2.400E-4 1.270215544E+00 1.270299736E+00
