T d154 d184 d214 d244
d 150 180 210 240
290 1.258172417E+00 1.258170203E+00 1.257004503E+00 1.257372279E+00
295 1.257296558E+00 1.257318261E+00 1.256423071E+00 1.256634004E+00
300 1.257308921E+00 1.257303533E+00 1.256483073E+00 1.256813883E+00
305 1.257893621E+00 1.257890534E+00 1.257097349E+00 1.257421279E+00
310 1.258734425E+00 1.258083531E+00 1.257893122E+00 1.258411415E+00
315 1.259224770E+00 1.258568778E+00 1.258272884E+00 1.258872984E+00
320 1.258654739E+00 1.257990388E+00 1.257641575E+00 1.258162303E+00
325 1.255449895E+00 1.254941751E+00 1.254443459E+00 1.254709966E+00
330 1.247769452E+00 1.247225345E+00 1.246549590E+00 1.246627635E+00
335 1.231852720E+00 1.229720800E+00 1.230358187E+00 1.229999292E+00
340 1.202346631E+00 1.200223563E+00 1.200337934E+00 1.199194639E+00
