T d154 d184 d214 d244
d 150 180 210 240
290 1.244367201E+00 1.243169821E+00 1.243533482E+00 1.243647451E+00
295 1.243657732E+00 1.242547916E+00 1.243033323E+00 1.243021508E+00
300 1.243391243E+00 1.242384508E+00 1.243054872E+00 1.242891392E+00
305 1.243222519E+00 1.242112760E+00 1.242855155E+00 1.242713753E+00
310 1.242219417E+00 1.241115752E+00 1.241850659E+00 1.241808965E+00
315 1.239045214E+00 1.237952170E+00 1.238496567E+00 1.238520706E+00
320 1.231469293E+00 1.230410690E+00 1.230879424E+00 1.230567572E+00
325 1.215600423E+00 1.214567863E+00 1.214853307E+00 1.214153897E+00
330 1.185377973E+00 1.184589206E+00 1.184393484E+00 1.183078090E+00
335 1.132351364E+00 1.132484501E+00 1.131641268E+00 1.129290316E+00
340 1.050843303E+00 1.051679652E+00 1.050086399E+00 1.046417013E+00
