T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.287402605E+00 1.233866721E+00 5.353588400E-02 1.286405420E+00 1.233544872E+00 5.286054800E-02 9.971850000E-04 3.218490000E-04
295 1.286943557E+00 1.235801214E+00 5.114234300E-02 1.286057183E+00 1.235504018E+00 5.055316500E-02 8.863740000E-04 2.971960000E-04
300 1.287532652E+00 1.237067727E+00 5.046492500E-02 1.286749113E+00 1.236799372E+00 4.994974100E-02 7.835390000E-04 2.683550000E-04
305 1.289032498E+00 1.240881410E+00 4.815108800E-02 1.288338149E+00 1.240617901E+00 4.772024800E-02 6.943490000E-04 2.635090000E-04
310 1.291225985E+00 1.242787098E+00 4.843888700E-02 1.290602348E+00 1.242531924E+00 4.807042400E-02 6.236370000E-04 2.551740000E-04
315 1.294038481E+00 1.247840562E+00 4.619791900E-02 1.293464623E+00 1.247576257E+00 4.588836600E-02 5.738580000E-04 2.643050000E-04
320 1.297186102E+00 1.248750819E+00 4.843528300E-02 1.296639148E+00 1.248471470E+00 4.816767800E-02 5.469540000E-04 2.793490000E-04
325 1.300114140E+00 1.255634588E+00 4.447955200E-02 1.299570577E+00 1.255313901E+00 4.425667600E-02 5.435630000E-04 3.206870000E-04
330 1.302773791E+00 1.253298691E+00 4.947510000E-02 1.302210784E+00 1.252946196E+00 4.926458800E-02 5.630070000E-04 3.524950000E-04
335 1.304623420E+00 1.262368735E+00 4.225468500E-02 1.304021067E+00 1.261942201E+00 4.207886600E-02 6.023530000E-04 4.265340000E-04
340 1.305242085E+00 1.255699185E+00 4.954290000E-02 1.304582458E+00 1.255218081E+00 4.936437700E-02 6.596270000E-04 4.811040000E-04
