Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.222787900E+00 1.201752077E+00 2.103582300E-02 1.218703169E+00 1.196300411E+00 2.240275800E-02 4.084731000E-03 5.451666000E-03
1.468000E+10 1.222832759E+00 1.201803352E+00 2.102940700E-02 1.219920613E+00 1.197853362E+00 2.206725100E-02 2.912146000E-03 3.949990000E-03
2.154000E+10 1.222898241E+00 1.201855614E+00 2.104262700E-02 1.220844430E+00 1.199034698E+00 2.180973200E-02 2.053811000E-03 2.820916000E-03
3.162000E+10 1.222993708E+00 1.201948221E+00 2.104548700E-02 1.221556285E+00 1.199948734E+00 2.160755100E-02 1.437423000E-03 1.999487000E-03
4.642000E+10 1.223132526E+00 1.202058207E+00 2.107431900E-02 1.222131212E+00 1.200655852E+00 2.147536000E-02 1.001314000E-03 1.402355000E-03
6.813000E+10 1.223333593E+00 1.202217804E+00 2.111578900E-02 1.222637416E+00 1.201237827E+00 2.139958900E-02 6.961770000E-04 9.799770000E-04
1.000000E+11 1.223623169E+00 1.202444235E+00 2.117893400E-02 1.223138783E+00 1.201761034E+00 2.137774900E-02 4.843860000E-04 6.832010000E-04
1.468000E+11 1.224036940E+00 1.202764489E+00 2.127245100E-02 1.223698707E+00 1.202287781E+00 2.141092600E-02 3.382330000E-04 4.767080000E-04
2.154000E+11 1.224621843E+00 1.203221826E+00 2.140001700E-02 1.224384057E+00 1.202887751E+00 2.149630600E-02 2.377860000E-04 3.340750000E-04
3.162000E+11 1.225437027E+00 1.203863481E+00 2.157354600E-02 1.225268083E+00 1.203627718E+00 2.164036500E-02 1.689440000E-04 2.357630000E-04
4.642000E+11 1.226552888E+00 1.204807788E+00 2.174510000E-02 1.226431038E+00 1.204638562E+00 2.179247600E-02 1.218500000E-04 1.692260000E-04
6.813000E+11 1.228047089E+00 1.206061683E+00 2.198540600E-02 1.227957436E+00 1.205938773E+00 2.201866300E-02 8.965300000E-05 1.229100000E-04
1.000000E+12 1.229996753E+00 1.207758666E+00 2.223808700E-02 1.229929150E+00 1.207667468E+00 2.226168200E-02 6.760300000E-05 9.119800000E-05
1.468000E+12 1.232466631E+00 1.210005608E+00 2.246102300E-02 1.232414211E+00 1.209936124E+00 2.247808700E-02 5.242000000E-05 6.948400000E-05
2.154000E+12 1.235494403E+00 1.212866738E+00 2.262766500E-02 1.235452578E+00 1.212812310E+00 2.264026800E-02 4.182500000E-05 5.442800000E-05
3.162000E+12 1.239077563E+00 1.216386619E+00 2.269094400E-02 1.239043325E+00 1.216342794E+00 2.270053100E-02 3.423800000E-05 4.382500000E-05
4.642000E+12 1.243169821E+00 1.220538548E+00 2.263127300E-02 1.243141227E+00 1.220502456E+00 2.263877100E-02 2.859400000E-05 3.609200000E-05
6.813000E+12 1.247692844E+00 1.225252387E+00 2.244045700E-02 1.247668659E+00 1.225222165E+00 2.244649400E-02 2.418500000E-05 3.022200000E-05
1.000000E+13 1.252558493E+00 1.230390055E+00 2.216843800E-02 1.252537916E+00 1.230364521E+00 2.217339500E-02 2.057700000E-05 2.553400000E-05
