T d154 d184 d214 d244
d 150 180 210 240
290 6.426468500E-02 6.276155200E-02 6.342839700E-02 6.370389300E-02
295 6.257860700E-02 6.109017300E-02 6.165868400E-02 6.204374000E-02
300 6.113971400E-02 5.970983200E-02 6.034909100E-02 6.060485800E-02
305 5.942340700E-02 5.797230600E-02 5.860034000E-02 5.884930700E-02
310 5.782597400E-02 5.643875200E-02 5.705146500E-02 5.733485700E-02
315 5.692779300E-02 5.554895400E-02 5.619573700E-02 5.616081900E-02
320 5.600584000E-02 5.471268500E-02 5.528800500E-02 5.528151500E-02
325 5.550677300E-02 5.423346600E-02 5.481069800E-02 5.484323400E-02
330 5.565073600E-02 5.450098900E-02 5.509375500E-02 5.516292600E-02
335 5.587666400E-02 5.465500400E-02 5.536284500E-02 5.542770600E-02
340 5.634242300E-02 5.515046300E-02 5.585552900E-02 5.592918500E-02
