T d154 d184 d214 d244
d 150 180 210 240
290 5.527577800E-02 5.482507700E-02 5.505999700E-02 5.497653400E-02
295 5.356588500E-02 5.310603000E-02 5.327680800E-02 5.325831700E-02
300 5.230318800E-02 5.183437300E-02 5.204625100E-02 5.201688400E-02
305 5.076223900E-02 5.033376700E-02 5.035380200E-02 5.048856500E-02
310 4.843312500E-02 4.909234500E-02 4.907260000E-02 4.915874700E-02
315 4.773743100E-02 4.840746300E-02 4.840661700E-02 4.849586900E-02
320 4.701468300E-02 4.770861200E-02 4.773985300E-02 4.780456200E-02
325 4.646743700E-02 4.725437200E-02 4.732043300E-02 4.733380500E-02
330 4.649246800E-02 4.728507900E-02 4.740283400E-02 4.738098200E-02
335 4.622296400E-02 4.703687200E-02 4.716701500E-02 4.710846700E-02
340 4.578034500E-02 4.662989000E-02 4.678703000E-02 4.674307600E-02
