Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.320372518E+00 1.241020620E+00 7.935189800E-02 1.265448108E+00 1.216370273E+00 4.907783500E-02 5.492441000E-02 2.465034700E-02
1.468000E+10 1.320446919E+00 1.241596513E+00 7.885040600E-02 1.274932830E+00 1.224004688E+00 5.092814200E-02 4.551408900E-02 1.759182500E-02
2.154000E+10 1.320555612E+00 1.242378415E+00 7.817719700E-02 1.282596238E+00 1.229671431E+00 5.292480700E-02 3.795937400E-02 1.270698400E-02
3.162000E+10 1.320714158E+00 1.243459469E+00 7.725468900E-02 1.289048240E+00 1.234454580E+00 5.459366000E-02 3.166591800E-02 9.004889000E-03
4.642000E+10 1.320944847E+00 1.244875857E+00 7.606899000E-02 1.294721979E+00 1.238640329E+00 5.608165000E-02 2.622286800E-02 6.235528000E-03
6.813000E+10 1.321279217E+00 1.246687922E+00 7.459129500E-02 1.299871045E+00 1.242337857E+00 5.753318800E-02 2.140817200E-02 4.350065000E-03
1.000000E+11 1.321761171E+00 1.248925764E+00 7.283540700E-02 1.304609788E+00 1.245892822E+00 5.871696600E-02 1.715138300E-02 3.032942000E-03
1.468000E+11 1.322450369E+00 1.251553426E+00 7.089694300E-02 1.308983233E+00 1.249430193E+00 5.955304000E-02 1.346713600E-02 2.123233000E-03
2.154000E+11 1.323425047E+00 1.254522198E+00 6.890284900E-02 1.313040089E+00 1.253010021E+00 6.003006800E-02 1.038495800E-02 1.512177000E-03
3.162000E+11 1.324782611E+00 1.257759712E+00 6.702289900E-02 1.316880366E+00 1.256656007E+00 6.022435900E-02 7.902245000E-03 1.103705000E-03
4.642000E+11 1.326635353E+00 1.261196538E+00 6.543881500E-02 1.320664220E+00 1.260368811E+00 6.029540900E-02 5.971133000E-03 8.277270000E-04
6.813000E+11 1.329098225E+00 1.264828379E+00 6.426984600E-02 1.324587952E+00 1.264181124E+00 6.040682800E-02 4.510273000E-03 6.472550000E-04
1.000000E+12 1.332267198E+00 1.268614949E+00 6.365224900E-02 1.328842007E+00 1.268099734E+00 6.074227300E-02 3.425191000E-03 5.152150000E-04
1.468000E+12 1.336191684E+00 1.272609411E+00 6.358227300E-02 1.333566270E+00 1.272182946E+00 6.138332400E-02 2.625414000E-03 4.264650000E-04
2.154000E+12 1.340851750E+00 1.276832428E+00 6.401932200E-02 1.338817421E+00 1.276472899E+00 6.234452200E-02 2.034329000E-03 3.595290000E-04
3.162000E+12 1.346154552E+00 1.281278791E+00 6.487576100E-02 1.344562019E+00 1.280972573E+00 6.358944600E-02 1.592533000E-03 3.062180000E-04
4.642000E+12 1.351957169E+00 1.286034504E+00 6.592266500E-02 1.350700265E+00 1.285772536E+00 6.492772900E-02 1.256904000E-03 2.619680000E-04
6.813000E+12 1.358105393E+00 1.291107234E+00 6.699815900E-02 1.357107877E+00 1.290881327E+00 6.622655000E-02 9.975160000E-04 2.259070000E-04
1.000000E+13 1.364465955E+00 1.296467931E+00 6.799802400E-02 1.363671932E+00 1.296274225E+00 6.739770700E-02 7.940230000E-04 1.937060000E-04
