T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.252558493E+00 1.230390055E+00 2.216843800E-02 1.252537916E+00 1.230364521E+00 2.217339500E-02 2.057700000E-05 2.553400000E-05
295 1.251077866E+00 1.083719793E+00 1.673580730E-01 1.251059781E+00 1.083702749E+00 1.673570320E-01 1.808500000E-05 1.704400000E-05
300 1.250185433E+00 1.228044888E+00 2.214054500E-02 1.250169639E+00 1.228024074E+00 2.214556500E-02 1.579400000E-05 2.081400000E-05
305 1.249436522E+00 1.096994920E+00 1.524416020E-01 1.249422725E+00 1.096976820E+00 1.524459050E-01 1.379700000E-05 1.810000000E-05
310 1.248387614E+00 1.228522835E+00 1.986477900E-02 1.248375452E+00 1.228505740E+00 1.986971200E-02 1.216200000E-05 1.709500000E-05
315 1.245879018E+00 1.106262310E+00 1.396167080E-01 1.245868059E+00 1.106242530E+00 1.396255290E-01 1.095900000E-05 1.978000000E-05
320 1.240177719E+00 1.229510217E+00 1.066750200E-02 1.240167509E+00 1.229494997E+00 1.067251200E-02 1.021000000E-05 1.522000000E-05
325 1.228113821E+00 1.102546094E+00 1.255677270E-01 1.228103907E+00 1.102523273E+00 1.255806340E-01 9.914000000E-06 2.282100000E-05
330 1.204901474E+00 1.225199732E+00 -2.029825800E-02 1.204891409E+00 1.225182657E+00 -2.029124800E-02 1.006500000E-05 1.707500000E-05
335 1.163444434E+00 1.060364418E+00 1.030800160E-01 1.163433879E+00 1.060337432E+00 1.030964470E-01 1.055500000E-05 2.698600000E-05
340 1.096496746E+00 1.195686568E+00 -9.918982200E-02 1.096485849E+00 1.195660184E+00 -9.917433500E-02 1.089700000E-05 2.638400000E-05
