T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.222787900E+00 1.201752077E+00 2.103582300E-02 1.218703169E+00 1.196300411E+00 2.240275800E-02 4.084731000E-03 5.451666000E-03
295 1.223084469E+00 1.056772093E+00 1.663123760E-01 1.219269524E+00 1.048189502E+00 1.710800220E-01 3.814945000E-03 8.582591000E-03
300 1.222086157E+00 1.205147451E+00 1.693870600E-02 1.218372118E+00 1.200088079E+00 1.828403900E-02 3.714039000E-03 5.059372000E-03
305 1.217839971E+00 1.067616974E+00 1.502229970E-01 1.214120836E+00 1.058150774E+00 1.559700620E-01 3.719135000E-03 9.466200000E-03
310 1.207144500E+00 1.209160828E+00 -2.016328000E-03 1.203443625E+00 1.203647353E+00 -2.037280000E-04 3.700875000E-03 5.513475000E-03
315 1.184056382E+00 1.068059009E+00 1.159973730E-01 1.180660932E+00 1.059518056E+00 1.211428760E-01 3.395450000E-03 8.540953000E-03
320 1.139450793E+00 1.209687648E+00 -7.023685500E-02 1.137139529E+00 1.203072722E+00 -6.593319300E-02 2.311264000E-03 6.614926000E-03
325 1.062565788E+00 1.025999223E+00 3.656656500E-02 1.062729197E+00 1.023926849E+00 3.880234800E-02 -1.634090000E-04 2.072374000E-03
330 1.010491816E+00 1.192072401E+00 -1.815805850E-01 1.008717605E+00 1.184708631E+00 -1.759910260E-01 1.774211000E-03 7.363770000E-03
335 1.011100587E+00 1.003951943E+00 7.148644000E-03 1.009190802E+00 1.003164318E+00 6.026484000E-03 1.909785000E-03 7.876250000E-04
340 1.012883316E+00 1.097380910E+00 -8.449759400E-02 1.010580449E+00 1.094687979E+00 -8.410753000E-02 2.302867000E-03 2.692931000E-03
