N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.938320000E-04 4.756940000E-04 3.947590000E-04 3.371990000E-04
1.600000000E+01 4.855304000E-03 4.585021000E-03 4.410149000E-03 4.288441000E-03
1.700000000E+01 3.196158200E-02 3.177693300E-02 3.185787500E-02 3.219016900E-02
1.549996187E+01 8.589610000E-04 7.151030000E-04 6.017020000E-04 5.024160000E-04
1.649996187E+01 1.321059200E-02 1.273892200E-02 1.251289800E-02 1.243503000E-02
1.674996808E+01 2.090316400E-02 2.046252200E-02 2.032421800E-02 2.038662800E-02
1.624993176E+01 8.133609000E-03 7.743893000E-03 7.528501000E-03 7.402822000E-03
1.574996808E+01 2.650127000E-03 2.460165000E-03 2.318069000E-03 2.212586000E-03
1.524993176E+01 6.221720000E-04 4.742000000E-04 3.791850000E-04 3.131110000E-04
