N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.088248000E-03 1.754109000E-03 1.515981000E-03 1.333260000E-03
1.600000000E+01 5.366360000E-03 4.980192000E-03 4.634337000E-03 4.371870000E-03
1.700000000E+01 4.463500100E-02 4.624912000E-02 4.770321200E-02 4.919426200E-02
1.549996187E+01 8.815790000E-04 6.942940000E-04 5.716400000E-04 4.845610000E-04
1.649996187E+01 1.818838900E-02 1.830147500E-02 1.843319100E-02 1.862563400E-02
1.674996808E+01 2.904732900E-02 2.964862700E-02 3.040118700E-02 3.109912000E-02
1.624993176E+01 1.082543100E-02 1.059656900E-02 1.043593700E-02 1.032228200E-02
1.574996808E+01 5.430150000E-04 1.414340000E-04 -1.661480000E-04 -4.416100000E-04
1.524993176E+01 1.077008000E-03 8.856740000E-04 7.546870000E-04 6.563370000E-04
