N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 335 1.500E-4 1.165992905E+00 1.174426350E+00
1.468000E+10 5.623E+15 335 1.500E-4 1.169461360E+00 1.174643994E+00
2.154000E+10 5.623E+15 335 1.500E-4 1.171396017E+00 1.176110834E+00
3.162000E+10 5.623E+15 335 1.500E-4 1.174138744E+00 1.176916002E+00
4.642000E+10 5.623E+15 335 1.500E-4 1.175878231E+00 1.177435816E+00
6.813000E+10 5.623E+15 335 1.500E-4 1.177117800E+00 1.178180285E+00
1.000000E+11 5.623E+15 335 1.500E-4 1.178510900E+00 1.179234479E+00
1.468000E+11 5.623E+15 335 1.500E-4 1.181258004E+00 1.181738888E+00
2.154000E+11 5.623E+15 335 1.500E-4 1.181821048E+00 1.182146931E+00
3.162000E+11 5.623E+15 335 1.500E-4 1.182481808E+00 1.182702075E+00
4.642000E+11 5.623E+15 335 1.500E-4 1.184487847E+00 1.184645460E+00
6.813000E+11 5.623E+15 335 1.500E-4 1.194805538E+00 1.194917610E+00
1.000000E+12 5.623E+15 335 1.500E-4 1.199872539E+00 1.199948857E+00
1.468000E+12 5.623E+15 335 1.500E-4 1.203858547E+00 1.203909663E+00
2.154000E+12 5.623E+15 335 1.500E-4 1.219020545E+00 1.219062263E+00
3.162000E+12 5.623E+15 335 1.500E-4 1.222227217E+00 1.222255182E+00
4.642000E+12 5.623E+15 335 1.500E-4 1.234076338E+00 1.234108308E+00
6.813000E+12 5.623E+15 335 1.500E-4 1.243068851E+00 1.243083696E+00
1.000000E+13 5.623E+15 335 1.500E-4 1.245246792E+00 1.245256980E+00
