fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0L01 8:10:54 293 39.57 1.000E+000 1.000E+000 5.619E-006 6.578E+002 2.660E+000 2.110E-008 1.977E-004 1.191E-001 1.974E-004 6.071E-006 2.583E-001 6.070E-002 9.986E-005 3.757E-003 
0L02 8:44:44 296.2 39.14 1.000E+000 1.000E+000 5.908E-006 6.745E+002 2.637E+000 2.409E-008 1.894E-004 1.156E-001 1.891E-004 5.663E-006 2.591E-001 5.910E-002 9.566E-005 9.656E-004 
0L03 9:07:24 299.6 38.7 1.000E+000 1.000E+000 6.422E-006 6.922E+002 2.614E+000 2.737E-008 1.843E-004 1.136E-001 1.840E-004 5.442E-006 2.603E-001 5.820E-002 9.334E-005 1.393E-003 
0L04 9:23:26 302.1 38.38 1.000E+000 1.000E+000 5.682E-006 7.025E+002 2.597E+000 3.065E-008 1.876E-004 1.158E-001 1.873E-004 5.676E-006 2.617E-001 5.950E-002 9.523E-005 1.266E-003 
0L05 9:36:36 305.3 37.98 1.000E+000 1.000E+000 5.098E-006 7.192E+002 2.576E+000 3.405E-008 1.839E-004 1.139E-001 1.837E-004 5.505E-006 2.631E-001 5.870E-002 9.362E-005 9.768E-004 
0L06 9:51:54 309.2 37.5 1.000E+000 1.000E+000 5.589E-006 7.363E+002 2.551E+000 3.912E-008 1.914E-004 1.174E-001 1.911E-004 5.975E-006 2.662E-001 6.100E-002 9.779E-005 1.518E-003 
0L07 10:05:40 312.5 37.1 1.000E+000 1.000E+000 5.262E-006 7.505E+002 2.530E+000 4.376E-008 1.893E-004 1.155E-001 1.890E-004 5.849E-006 2.679E-001 6.020E-002 9.700E-005 1.279E-003 
0L08 10:21:34 314.8 36.83 1.000E+000 1.000E+000 5.553E-006 7.588E+002 2.515E+000 4.773E-008 1.888E-004 1.146E-001 1.885E-004 5.813E-006 2.690E-001 5.980E-002 9.705E-005 1.333E-003 
0L09 10:36:20 318.7 36.38 1.000E+000 1.000E+000 5.446E-006 7.725E+002 2.492E+000 5.374E-008 1.850E-004 1.107E-001 1.847E-004 5.537E-006 2.707E-001 5.800E-002 9.530E-005 4.107E-003 
0L10 10:49:50 322.3 35.97 1.000E+000 1.000E+000 5.506E-006 7.853E+002 2.470E+000 5.933E-008 1.973E-004 1.143E-001 1.970E-004 6.188E-006 2.749E-001 6.030E-002 1.025E-004 9.149E-004 
0L11 11:04:26 325.1 35.66 1.000E+000 1.000E+000 5.609E-006 7.926E+002 2.454E+000 6.483E-008 1.894E-004 1.087E-001 1.891E-004 5.652E-006 2.749E-001 5.740E-002 9.829E-005 1.574E-003 
0L12 11:20:30 328.4 35.31 1.000E+000 1.000E+000 5.596E-006 7.978E+002 2.435E+000 7.153E-008 1.992E-004 1.103E-001 1.989E-004 6.098E-006 2.781E-001 5.860E-002 1.039E-004 4.800E-003 
0L13 11:37:56 331.6 34.96 1.000E+000 1.000E+000 5.666E-006 8.028E+002 2.417E+000 7.897E-008 1.973E-004 1.067E-001 1.970E-004 5.865E-006 2.790E-001 5.670E-002 1.032E-004 2.005E-003 
0L14 11:54:02 335.3 34.58 1.000E+000 1.000E+000 6.061E-006 8.058E+002 2.397E+000 8.734E-008 1.856E-004 9.825E-002 1.853E-004 5.063E-006 2.781E-001 5.210E-002 9.700E-005 4.674E-002 
0L15 12:11:22 337.7 34.33 1.000E+000 1.000E+000 6.235E-006 8.029E+002 2.384E+000 9.360E-008 1.867E-004 9.619E-002 1.864E-004 4.996E-006 2.787E-001 5.100E-002 9.777E-005 6.049E-004 
0L16 12:29:34 340.1 34.09 1.000E+000 1.000E+000 6.537E-006 8.057E+002 2.371E+000 9.991E-008 1.842E-004 9.301E-002 1.840E-004 4.773E-006 2.789E-001 4.940E-002 9.642E-005 1.623E-003 
