fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.256828396E-15 1.000000000E+20 1.222783142E+00 5.444592643E-16 1.465370070E-04 
001_310_SRH 001_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.210314792E-15 1.000000000E+20 1.253426851E+00 5.013446855E-16 3.741568073E-04 
002_310 002_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 6.179042262E-15 1.000000000E+20 1.232429697E+00 7.765453779E-16 1.884702818E-04 
002_310_SRH 002_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 3.174551438E-15 1.000000000E+20 1.254002334E+00 7.349088249E-16 3.825666053E-04 
003_310 003_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 7.464981012E-15 1.000000000E+20 1.239863621E+00 1.116896421E-15 2.334825630E-04 
003_310_SRH 003_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 4.518630008E-15 1.000000000E+20 1.254800315E+00 1.076751072E-15 3.947340933E-04 
004_310 004_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 9.223070494E-15 1.000000000E+20 1.245689408E+00 1.615140981E-15 2.808571715E-04 
004_310_SRH 004_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 6.354827272E-15 1.000000000E+20 1.255881729E+00 1.576625157E-15 4.122268744E-04 
005_310 005_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.156660001E-14 1.000000000E+20 1.250439823E+00 2.343553786E-15 3.312451811E-04 
005_310_SRH 005_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 8.799512493E-15 1.000000000E+20 1.257301488E+00 2.306900605E-15 4.371484141E-04 
006_310 006_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.459679335E-14 1.000000000E+20 1.254531276E+00 3.407389204E-15 3.868717234E-04 
