N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+16 340 3.800E-4 3.731831E+1 1.543000E+1 5.231690E-1 7.903180E+1
1.468000E+10 3.162E+16 340 3.800E-4 3.721755E+1 1.537290E+1 5.227220E-1 7.902010E+1
2.154000E+10 3.162E+16 340 3.800E-4 3.707740E+1 1.529380E+1 5.221040E-1 7.900390E+1
3.162000E+10 3.162E+16 340 3.800E-4 3.688660E+1 1.518640E+1 5.212680E-1 7.898150E+1
4.642000E+10 3.162E+16 340 3.800E-4 3.663411E+1 1.504500E+1 5.201690E-1 7.895150E+1
6.813000E+10 3.162E+16 340 3.800E-4 3.631160E+1 1.486510E+1 5.187230E-1 7.891970E+1
1.000000E+11 3.162E+16 340 3.800E-4 3.591641E+1 1.464540E+1 5.169610E-1 7.887710E+1
1.468000E+11 3.162E+16 340 3.800E-4 3.545326E+1 1.438290E+1 5.149050E-1 7.878880E+1
2.154000E+11 3.162E+16 340 3.800E-4 3.493306E+1 1.409620E+1 5.125800E-1 7.872330E+1
3.162000E+11 3.162E+16 340 3.800E-4 3.436849E+1 1.378540E+1 5.100030E-1 7.864800E+1
4.642000E+11 3.162E+16 340 3.800E-4 3.376891E+1 1.345470E+1 5.070670E-1 7.857640E+1
6.813000E+11 3.162E+16 340 3.800E-4 3.313790E+1 1.309990E+1 5.039040E-1 7.845020E+1
1.000000E+12 3.162E+16 340 3.800E-4 3.247431E+1 1.273340E+1 5.004870E-1 7.834530E+1
1.468000E+12 3.162E+16 340 3.800E-4 3.177512E+1 1.234820E+1 4.966690E-1 7.824390E+1
2.154000E+12 3.162E+16 340 3.800E-4 3.103754E+1 1.193790E+1 4.925980E-1 7.808180E+1
3.162000E+12 3.162E+16 340 3.800E-4 3.025975E+1 1.151550E+1 4.881990E-1 7.795090E+1
4.642000E+12 3.162E+16 340 3.800E-4 2.944090E+1 1.106980E+1 4.834860E-1 7.776890E+1
6.813000E+12 3.162E+16 340 3.800E-4 2.858101E+1 1.061390E+1 4.785060E-1 7.760850E+1
1.000000E+13 3.162E+16 340 3.800E-4 2.768098E+1 1.013880E+1 4.732180E-1 7.740070E+1
1.468000E+13 3.162E+16 340 3.800E-4 2.674268E+1 9.657100E+0 4.676800E-1 7.721390E+1
2.154000E+13 3.162E+16 340 3.800E-4 2.576899E+1 9.161600E+0 4.619070E-1 7.696950E+1
3.162000E+13 3.162E+16 340 3.800E-4 2.476384E+1 8.665000E+0 4.558570E-1 7.675720E+1
4.642000E+13 3.162E+16 340 3.800E-4 2.373218E+1 8.160500E+0 4.496640E-1 7.646970E+1
6.813000E+13 3.162E+16 340 3.800E-4 2.267989E+1 7.661200E+0 4.431760E-1 7.622210E+1
1.000000E+14 3.162E+16 340 3.800E-4 2.161372E+1 7.161300E+0 4.365190E-1 7.590310E+1
