0.00000E+0 4.96467E-1 1.00000E-6 7.12086E-3
2.54000E+2 4.78856E-1 2.54000E+2 7.11787E-3
4.54000E+2 4.72356E-1 4.54000E+2 7.12288E-3
6.54000E+2 4.72088E-1 6.54000E+2 7.12273E-3
8.54000E+2 4.72032E-1 8.54000E+2 7.12387E-3
1.05400E+3 4.71961E-1 1.05400E+3 7.12273E-3
1.25400E+3 4.71945E-1 1.25400E+3 7.12187E-3
1.45400E+3 4.78277E-1 1.45400E+3 7.12087E-3
1.65400E+3 4.71812E-1 1.65400E+3 7.12272E-3
1.85400E+3 4.78172E-1 1.85400E+3 7.17645E-3
2.05400E+3 4.71838E-1 2.05400E+3 7.12087E-3
2.25400E+3 4.71801E-1 2.25400E+3 7.12286E-3
2.45400E+3 4.77868E-1 2.45400E+3 1.47068E-3
2.65400E+3 4.78177E-1 2.65400E+3 6.36435E-3
2.85400E+3 4.71626E-1 2.85400E+3 7.12086E-3
