fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 29936 320 36.232 1.000000000E+00 1.207706003E+00 2.895047642E-10 1.000000000E+20 3.110071418E+00 1.712396738E-06 6.830421835E-02 
00D2 30186 320.02 36.23 1.000000000E+00 1.185897047E+00 2.968771270E-10 1.000000000E+20 3.144436993E+00 1.794550989E-06 4.194478382E-02 
00D3 30386 319.99 36.233 1.000000000E+00 1.223449786E+00 2.961119714E-10 1.000000000E+20 3.073188964E+00 1.705472315E-06 5.735004780E-02 
00D4 30584 320.02 36.23 1.000000000E+00 1.213523842E+00 3.029754113E-10 1.000000000E+20 2.980529434E+00 1.548452635E-06 9.373278833E-02 
00D5 30784 320 36.232 1.000000000E+00 1.238326641E+00 3.101827101E-10 1.000000000E+20 3.205808023E+00 1.920918815E-06 3.538924140E-02 
00D6 30984 320 36.232 1.000000000E+00 1.217278971E+00 2.984735633E-10 1.000000000E+20 3.061215428E+00 1.706795876E-06 5.632913032E-02 
00D7 31186 320 36.232 1.000000000E+00 1.206953703E+00 2.968842258E-10 1.000000000E+20 3.078617225E+00 1.743949862E-06 5.928963505E-02 
00D8 31386 319.99 36.233 1.000000000E+00 1.214170651E+00 2.994475447E-10 1.000000000E+20 3.095478134E+00 1.744869147E-06 6.254690922E-02 
00D9 31586 319.99 36.233 1.000000000E+00 1.135103855E+00 2.870121701E-10 1.000000000E+20 3.077945036E+00 1.642659142E-06 1.074759863E-01 
0D10 31786 319.99 36.233 1.000000000E+00 1.150911964E+00 2.870184256E-10 1.000000000E+20 2.828929273E+00 1.346050647E-06 1.128946385E-01 
0D11 31986 320 36.232 1.000000000E+00 1.237793061E+00 3.051072768E-10 1.000000000E+20 3.073522330E+00 1.725550847E-06 5.663407018E-02 
0D12 32184 319.98 36.234 1.000000000E+00 9.854708709E-01 2.703126462E-10 1.000000000E+20 3.253754181E+00 1.996715454E-06 1.027004580E-01 
0D13 32386 320 36.232 1.000000000E+00 1.261227421E+00 3.095767410E-10 1.000000000E+20 3.202152741E+00 1.948878204E-06 3.317479590E-02 
0D14 32586 319.99 36.233 1.000000000E+00 1.211655932E+00 2.969826538E-10 1.000000000E+20 3.021482289E+00 1.683620672E-06 7.452692049E-02 
0D15 32792 319.98 36.234 1.000000000E+00 1.204184136E+00 3.066446589E-10 1.000000000E+20 3.085264152E+00 1.732085129E-06 6.708332710E-02 
0D16 33382 318.02 36.457 1.000000000E+00 7.709233869E-01 1.569466514E-10 1.000000000E+20 2.314952237E+00 5.718844309E-07 2.936949925E-01 
0D17 33616 320.33 36.195 1.000000000E+00 1.297000766E+00 3.178158205E-10 1.000000000E+20 3.216067070E+00 1.994061256E-06 5.176734514E-02 
0D18 33814 319.93 36.24 1.000000000E+00 1.087272849E+00 2.786395851E-10 1.000000000E+20 3.048845880E+00 1.717533478E-06 5.970392181E-02 
0D19 34020 319.94 36.239 1.000000000E+00 1.072045347E+00 2.802708823E-10 1.000000000E+20 3.039719600E+00 1.691928591E-06 7.121455068E-02 
0D20 34214 319.98 36.234 1.000000000E+00 1.086929502E+00 2.815373115E-10 1.000000000E+20 3.067977387E+00 1.742656306E-06 6.681085888E-02 
0D21 34414 319.97 36.235 1.000000000E+00 1.078559204E+00 2.805853320E-10 1.000000000E+20 3.088251096E+00 1.770623710E-06 6.598339537E-02 
0D22 34614 319.97 36.235 1.000000000E+00 1.117587926E+00 2.890951479E-10 1.000000000E+20 3.068467951E+00 1.761804721E-06 6.341670305E-02 
0D23 34816 319.99 36.233 1.000000000E+00 1.122065259E+00 2.900549216E-10 1.000000000E+20 3.190982736E+00 1.972704717E-06 3.954268931E-02 
0D24 35014 319.98 36.234 1.000000000E+00 9.403321257E-01 2.488559223E-10 1.000000000E+20 3.052076089E+00 1.727541889E-06 9.689879643E-02 
0D25 35214 319.99 36.233 1.000000000E+00 1.083225310E+00 2.736149844E-10 1.000000000E+20 3.037205025E+00 1.669381384E-06 5.997862019E-02 
0D26 35416 320 36.232 1.000000000E+00 1.177453577E+00 2.807282861E-10 1.000000000E+20 3.203407233E+00 1.942429548E-06 5.400291856E-02 
0D27 35614 319.99 36.233 1.000000000E+00 1.025226747E+00 2.417547103E-10 1.000000000E+20 2.720029910E+00 1.182179023E-06 1.586552904E-01 
0D28 35814 319.98 36.234 1.000000000E+00 1.113888089E+00 2.624277918E-10 1.000000000E+20 3.059521317E+00 1.720276264E-06 5.638358423E-02 
0D29 36014 319.99 36.233 1.000000000E+00 1.139158014E+00 2.610710612E-10 1.000000000E+20 3.074859582E+00 1.728365022E-06 7.383429369E-02 
0D30 36214 319.99 36.233 1.000000000E+00 1.114853869E+00 2.735871872E-10 1.000000000E+20 3.054879576E+00 1.705414216E-06 6.584316341E-02 
0D31 36416 319.99 36.233 1.000000000E+00 9.856266251E-01 2.464164552E-10 1.000000000E+20 2.709616409E+00 1.187541168E-06 1.523219914E-01 
0D32 36614 320 36.232 1.000000000E+00 1.127120526E+00 2.759590166E-10 1.000000000E+20 3.044774735E+00 1.684064039E-06 6.810635303E-02 
0D33 36814 319.99 36.233 1.000000000E+00 1.104007128E+00 2.712577109E-10 1.000000000E+20 3.072627041E+00 1.740764527E-06 6.612501242E-02 
0D34 37014 319.98 36.234 1.000000000E+00 1.146946374E+00 2.793671862E-10 1.000000000E+20 3.145177974E+00 1.824752764E-06 7.168496895E-02 
0D35 37214 320 36.232 1.000000000E+00 7.861403476E-01 1.984213932E-10 1.000000000E+20 2.217131147E+00 5.397076084E-07 2.978389822E-01 
0D36 37412 319.98 36.234 1.000000000E+00 4.300126506E-01 1.240074793E-10 1.000000000E+20 1.820453701E+00 1.927931278E-07 5.221335910E-01 
0D37 37614 319.99 36.233 1.000000000E+00 1.085913815E+00 2.706773825E-10 1.000000000E+20 3.068875032E+00 1.746845968E-06 5.733292888E-02 
0D38 37816 319.98 36.234 1.000000000E+00 1.176530927E+00 2.899954221E-10 1.000000000E+20 3.235685768E+00 2.008146411E-06 5.448227441E-02 
0D41 38546 317.51 36.516 1.000000000E+00 1.112151690E+00 1.744529693E-10 1.000000000E+20 3.027435579E+00 1.439314409E-06 8.659789746E-02 
0D42 38798 318.47 36.406 1.000000000E+00 1.037607111E+00 2.103360002E-10 1.000000000E+20 2.977209270E+00 1.479819545E-06 7.205575961E-02 
0D43 38994 319.16 36.327 1.000000000E+00 1.102386257E+00 2.301707343E-10 1.000000000E+20 3.000275096E+00 1.544251437E-06 7.668891430E-02 
0D44 39196 319.36 36.304 1.000000000E+00 1.078214281E+00 2.324363406E-10 1.000000000E+20 3.141779674E+00 1.761703123E-06 4.064100141E-02 
0D45 39396 319.59 36.278 1.000000000E+00 1.114076802E+00 2.497629405E-10 1.000000000E+20 3.051868984E+00 1.593359963E-06 1.036591218E-01 
0D46 39600 319.73 36.262 1.000000000E+00 1.444622820E+00 2.373401760E-10 1.000000000E+20 3.124329093E+00 1.769759388E-06 6.848712177E-02 
0D47 39796 319.81 36.253 1.000000000E+00 1.091327375E+00 2.477743556E-10 1.000000000E+20 3.171130968E+00 1.835615699E-06 4.596976480E-02 
0D48 39998 319.85 36.249 1.000000000E+00 1.151752996E+00 2.493823451E-10 1.000000000E+20 3.080261914E+00 1.724663183E-06 5.710198434E-02 
0D49 40232 555 20.89 1.000000000E+00 1.000000000E-03 1.225465267E-07 1.000000000E+20 4.574623686E+00 4.983254905E-06 1.290903131E-01 
0D50 40444 318.3 36.425 1.000000000E+00 9.887842235E-01 1.777246848E-10 1.000000000E+20 2.898823602E+00 1.379868421E-06 1.219448419E-01 
0D51 40694 318.16 36.441 1.000000000E+00 1.059354106E+00 1.821727780E-10 1.000000000E+20 2.893785123E+00 1.317806640E-06 1.139558503E-01 
0D52 40896 319.05 36.34 1.000000000E+00 1.063151082E+00 2.075702897E-10 1.000000000E+20 2.897095366E+00 1.390582600E-06 1.013227329E-01 
0D53 41094 319.31 36.31 1.000000000E+00 8.986691495E-01 1.700345224E-10 1.000000000E+20 2.743567394E+00 1.238527182E-06 1.470785675E-01 
0D54 41294 319.51 36.287 1.000000000E+00 1.054427731E+00 2.333991961E-10 1.000000000E+20 2.913500646E+00 1.407683793E-06 1.112442837E-01 
0D55 41494 319.69 36.267 1.000000000E+00 1.097557106E+00 2.514773057E-10 1.000000000E+20 3.039980410E+00 1.677149185E-06 8.244746396E-02 
0D56 41694 319.82 36.252 1.000000000E+00 1.088200771E+00 2.579885927E-10 1.000000000E+20 3.218185289E+00 1.949795513E-06 5.349811344E-02 
0D57 41894 319.88 36.245 1.000000000E+00 1.017950230E+00 2.452438410E-10 1.000000000E+20 2.938174751E+00 1.513313816E-06 8.880056736E-02 
0D58 42096 319.91 36.242 1.000000000E+00 1.103563831E+00 2.618035623E-10 1.000000000E+20 2.997689856E+00 1.610168985E-06 8.143573775E-02 
0D59 42296 319.94 36.239 1.000000000E+00 1.041409853E+00 2.491007723E-10 1.000000000E+20 2.808171093E+00 1.339404935E-06 1.102423092E-01 
0D60 42498 319.95 36.238 1.000000000E+00 1.118073586E+00 2.718036718E-10 1.000000000E+20 3.144396060E+00 1.846029342E-06 6.178550897E-02 
0D61 42694 319.97 36.235 1.000000000E+00 1.128923938E+00 2.674194132E-10 1.000000000E+20 2.951836768E+00 1.556429531E-06 1.063579122E-01 
0D62 42894 319.97 36.235 1.000000000E+00 1.069018975E+00 2.579240590E-10 1.000000000E+20 3.002859855E+00 1.596323343E-06 9.233584807E-02 
0D63 43098 319.98 36.234 1.000000000E+00 1.126000153E+00 2.804503156E-10 1.000000000E+20 3.181649058E+00 1.920687246E-06 4.975523689E-02 
0D64 43294 319.99 36.233 1.000000000E+00 9.985902437E-01 2.472038025E-10 1.000000000E+20 2.830452054E+00 1.360750652E-06 1.299642376E-01 
0D65 43494 319.97 36.235 1.000000000E+00 7.482647063E-01 1.896264018E-10 1.000000000E+20 2.244454489E+00 5.649866742E-07 2.979882662E-01 
0D66 43694 319.99 36.233 1.000000000E+00 1.063929021E+00 2.555102799E-10 1.000000000E+20 2.970890924E+00 1.596347994E-06 9.269986434E-02 
0D67 43896 319.99 36.233 1.000000000E+00 1.066246091E+00 2.602642601E-10 1.000000000E+20 2.935616433E+00 1.525705931E-06 8.652946752E-02 
0D68 44100 319.98 36.234 1.000000000E+00 1.068188751E+00 2.567040055E-10 1.000000000E+20 2.975959283E+00 1.621140996E-06 8.418089424E-02 
0D69 44294 319.98 36.234 1.000000000E+00 7.296526740E-01 1.865552588E-10 1.000000000E+20 2.239671414E+00 5.618424999E-07 3.037239887E-01 
0D70 44494 319.99 36.233 1.000000000E+00 1.176795677E+00 2.762444350E-10 1.000000000E+20 3.083337707E+00 1.706745832E-06 1.084063678E-01 
0D71 44694 319.99 36.233 1.000000000E+00 1.078687677E+00 2.573790568E-10 1.000000000E+20 2.995309135E+00 1.613108465E-06 9.046740833E-02 
0D72 44898 319.97 36.235 1.000000000E+00 7.521560053E-01 1.885329533E-10 1.000000000E+20 2.231764607E+00 5.625184084E-07 2.958134515E-01 
0D73 45096 319.99 36.233 1.000000000E+00 1.071368039E+00 2.569471569E-10 1.000000000E+20 2.962655867E+00 1.568324908E-06 9.597115311E-02 
0D74 45294 319.98 36.234 1.000000000E+00 7.575543818E-01 1.909647710E-10 1.000000000E+20 2.246915648E+00 5.641129803E-07 2.902098346E-01 
0D75 45496 319.98 36.234 1.000000000E+00 1.062061951E+00 2.532865516E-10 1.000000000E+20 2.872711934E+00 1.430901625E-06 1.111634038E-01 
0D76 45694 319.98 36.234 1.000000000E+00 1.054811045E+00 2.523822379E-10 1.000000000E+20 2.892244935E+00 1.465679218E-06 1.054709648E-01 
0D77 45896 319.97 36.235 1.000000000E+00 1.022849050E+00 2.605580184E-10 1.000000000E+20 2.904798851E+00 1.480846530E-06 1.084305098E-01 
0D78 46094 319.98 36.234 1.000000000E+00 7.773425891E-01 1.947487437E-10 1.000000000E+20 2.246015087E+00 5.628254104E-07 2.975392484E-01 
0D79 46296 319.99 36.233 1.000000000E+00 1.047027553E+00 2.531963395E-10 1.000000000E+20 2.897092236E+00 1.459245121E-06 1.158290465E-01 
