T d154 d184 d214 d244
d 150 180 210 240
290 1.314184200E+00 1.311306559E+00 1.308901502E+00 1.308306477E+00
295 1.314076609E+00 1.311264161E+00 1.308911961E+00 1.308396838E+00
300 1.314977066E+00 1.312445752E+00 1.309953732E+00 1.309564789E+00
305 1.316880366E+00 1.314828456E+00 1.312032218E+00 1.311831795E+00
310 1.319703061E+00 1.317812116E+00 1.315076743E+00 1.314723312E+00
315 1.323199065E+00 1.321434605E+00 1.318831995E+00 1.318350625E+00
320 1.327178061E+00 1.325517270E+00 1.322899772E+00 1.322372276E+00
325 1.331258436E+00 1.329661763E+00 1.327271360E+00 1.326393912E+00
330 1.335230137E+00 1.333191581E+00 1.331189545E+00 1.330451041E+00
335 1.339121211E+00 1.336843789E+00 1.334658946E+00 1.333789970E+00
340 1.342374827E+00 1.339673393E+00 1.337317043E+00 1.336317553E+00
