T d154 d184 d214 d244
d 150 180 210 240
290 1.265464526E+00 1.263078568E+00 1.261105865E+00 1.259231408E+00
295 1.265995612E+00 1.263944218E+00 1.262098898E+00 1.260623412E+00
300 1.267480094E+00 1.265490772E+00 1.263841449E+00 1.262641572E+00
305 1.269759091E+00 1.267660578E+00 1.266178540E+00 1.265096111E+00
310 1.272372930E+00 1.270183210E+00 1.268830023E+00 1.267643816E+00
315 1.275075011E+00 1.272743012E+00 1.271139079E+00 1.269519175E+00
320 1.277330963E+00 1.274944021E+00 1.273020847E+00 1.271252848E+00
325 1.278565373E+00 1.275928349E+00 1.273627429E+00 1.271755907E+00
330 1.278073076E+00 1.274983505E+00 1.272341927E+00 1.270044346E+00
335 1.274546588E+00 1.270814043E+00 1.267747189E+00 1.265135029E+00
340 1.265845617E+00 1.261250247E+00 1.257688942E+00 1.253317486E+00
