Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.033792871E+00 1.111562165E+00 -7.776929400E-02 1.033478897E+00 1.109867919E+00 -7.638902200E-02
1.468000E+10 1.034212378E+00 1.111650698E+00 -7.743832000E-02 1.033993071E+00 1.110361447E+00 -7.636837600E-02
2.154000E+10 1.034823674E+00 1.111780027E+00 -7.695635300E-02 1.034669154E+00 1.110801398E+00 -7.613224400E-02
3.162000E+10 1.035711264E+00 1.111968432E+00 -7.625716800E-02 1.035601127E+00 1.111284341E+00 -7.568321400E-02
4.642000E+10 1.036994023E+00 1.112242041E+00 -7.524801800E-02 1.036914102E+00 1.111759569E+00 -7.484546700E-02
6.813000E+10 1.038834224E+00 1.112637433E+00 -7.380320900E-02 1.038775019E+00 1.112292782E+00 -7.351776300E-02
1.000000E+11 1.041446585E+00 1.113204663E+00 -7.175807800E-02 1.041401475E+00 1.112954154E+00 -7.155267900E-02
1.468000E+11 1.045098720E+00 1.114010977E+00 -6.891225700E-02 1.045063253E+00 1.113824804E+00 -6.876155100E-02
2.154000E+11 1.050093286E+00 1.115136520E+00 -6.504323400E-02 1.050064416E+00 1.114994363E+00 -6.492994700E-02
3.162000E+11 1.056713615E+00 1.116676587E+00 -5.996297200E-02 1.057720889E+00 1.116564565E+00 -5.884367600E-02
4.642000E+11 1.063002933E+00 1.118718130E+00 -5.571519700E-02 1.062980921E+00 1.118626980E+00 -5.564605900E-02
6.813000E+11 1.070651384E+00 1.120443013E+00 -4.979162900E-02 1.070638210E+00 1.120398161E+00 -4.975995100E-02
1.000000E+12 1.077601948E+00 1.121810409E+00 -4.420846100E-02 1.077594687E+00 1.121774711E+00 -4.418002400E-02
1.468000E+12 1.078462118E+00 1.123349778E+00 -4.488766000E-02 1.078457064E+00 1.123320545E+00 -4.486348100E-02
2.154000E+12 1.084877804E+00 1.124941546E+00 -4.006374200E-02 1.084863631E+00 1.124917402E+00 -4.005377100E-02
3.162000E+12 1.093791292E+00 1.126464833E+00 -3.267354100E-02 1.093776265E+00 1.126444742E+00 -3.266847700E-02
4.642000E+12 1.101014124E+00 1.130073955E+00 -2.905983100E-02 1.101007224E+00 1.130049674E+00 -2.904245000E-02
6.813000E+12 1.102720421E+00 1.132286127E+00 -2.956570600E-02 1.102718450E+00 1.132271470E+00 -2.955302000E-02
1.000000E+13 1.103184737E+00 1.132861114E+00 -2.967637700E-02 1.103183312E+00 1.132857779E+00 -2.967446700E-02
