Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.144246025E+00 1.128026570E+00 1.621945500E-02 1.140940846E+00 1.127303251E+00 1.363759500E-02
1.468000E+10 1.144305302E+00 1.128031192E+00 1.627411000E-02 1.141984951E+00 1.127537437E+00 1.444751400E-02
2.154000E+10 1.144392211E+00 1.128038119E+00 1.635409200E-02 1.142774277E+00 1.127701232E+00 1.507304500E-02
3.162000E+10 1.144519553E+00 1.128047943E+00 1.647161000E-02 1.143395682E+00 1.127818179E+00 1.557750300E-02
4.642000E+10 1.144705994E+00 1.128061948E+00 1.664404600E-02 1.143926206E+00 1.127905253E+00 1.602095300E-02
6.813000E+10 1.144978653E+00 1.128082917E+00 1.689573600E-02 1.144436849E+00 1.127976066E+00 1.646078300E-02
1.000000E+11 1.145376734E+00 1.128113126E+00 1.726360800E-02 1.144998730E+00 1.128040254E+00 1.695847600E-02
1.468000E+11 1.145956445E+00 1.128156685E+00 1.779976000E-02 1.145690814E+00 1.128106977E+00 1.758383700E-02
2.154000E+11 1.146366827E+00 1.128218684E+00 1.814814300E-02 1.146333478E+00 1.128184770E+00 1.814870800E-02
3.162000E+11 1.146643026E+00 1.128306297E+00 1.833672900E-02 1.146620216E+00 1.128283140E+00 1.833707600E-02
4.642000E+11 1.147004570E+00 1.128427598E+00 1.857697200E-02 1.146988906E+00 1.128411758E+00 1.857714800E-02
6.813000E+11 1.147458769E+00 1.128591738E+00 1.886703100E-02 1.147448034E+00 1.128580898E+00 1.886713600E-02
1.000000E+12 1.148006629E+00 1.128806357E+00 1.920027200E-02 1.147998964E+00 1.128798933E+00 1.920003100E-02
1.468000E+12 1.148621372E+00 1.129074845E+00 1.954652700E-02 1.148616105E+00 1.129069751E+00 1.954635400E-02
2.154000E+12 1.149209631E+00 1.129355361E+00 1.985427000E-02 1.149205990E+00 1.129351861E+00 1.985412900E-02
3.162000E+12 1.149731668E+00 1.129449328E+00 2.028234000E-02 1.149729221E+00 1.129446951E+00 2.028227000E-02
4.642000E+12 1.150173627E+00 1.129714049E+00 2.045957800E-02 1.150171927E+00 1.129712393E+00 2.045953400E-02
6.813000E+12 1.150485949E+00 1.13032172E+00 2.016422900E-02 1.150484776E+00 1.12992796E+00 2.055681600E-02
1.000000E+13 1.150535618E+00 1.13066901E+00 1.986660800E-02 1.150534795E+00 1.130126630E+00 2.040816500E-02
