N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.182817071E+00 1.193733317E+00 1.198068423E+00 1.203473236E+00 1.207368532E+00 1.206267181E+00 1.202504741E+00 1.201784769E+00 1.205909977E+00
1.016672606E+01 1.183490357E+00 1.194708904E+00 1.199410500E+00 1.205300044E+00 1.209819247E+00 1.209581723E+00 1.206990861E+00 1.207721207E+00 1.214998519E+00
1.033324570E+01 1.183999618E+00 1.195424331E+00 1.200401350E+00 1.206623429E+00 1.211597710E+00 1.212106859E+00 1.210478613E+00 1.212993812E+00 1.222385611E+00
1.049996187E+01 1.184409807E+00 1.195964207E+00 1.201150944E+00 1.207668108E+00 1.213046444E+00 1.214109798E+00 1.213421120E+00 1.217388920E+00 1.228977837E+00
1.066670514E+01 1.184775335E+00 1.196396881E+00 1.201749681E+00 1.208509363E+00 1.214241191E+00 1.215812964E+00 1.215988940E+00 1.221266805E+00 1.230718847E+00
1.083333839E+01 1.185144909E+00 1.196779480E+00 1.202273860E+00 1.209253565E+00 1.215308594E+00 1.217403384E+00 1.218419947E+00 1.224912714E+00 1.236723503E+00
1.100000000E+01 1.185565704E+00 1.197162887E+00 1.202791314E+00 1.209984947E+00 1.216401529E+00 1.219037296E+00 1.220891744E+00 1.228488540E+00 1.242357626E+00
1.116672606E+01 1.186086464E+00 1.197596143E+00 1.203366560E+00 1.210787511E+00 1.217602259E+00 1.220839228E+00 1.223524429E+00 1.232069202E+00 1.247154866E+00
1.133324570E+01 1.186758572E+00 1.198138018E+00 1.204064534E+00 1.211743397E+00 1.219013768E+00 1.222899806E+00 1.226365886E+00 1.235684959E+00 1.251773241E+00
1.149996187E+01 1.187633856E+00 1.198825885E+00 1.204952102E+00 1.212931501E+00 1.220704786E+00 1.225252095E+00 1.229413216E+00 1.239289758E+00 1.255924153E+00
1.166670514E+01 1.188758414E+00 1.199728107E+00 1.206096191E+00 1.214422332E+00 1.222728542E+00 1.227902053E+00 1.232636609E+00 1.242937056E+00 1.259947040E+00
1.183333839E+01 1.190163588E+00 1.200891447E+00 1.207558253E+00 1.216269822E+00 1.225113277E+00 1.230835653E+00 1.236006281E+00 1.246585485E+00 1.264066407E+00
1.200000000E+01 1.191858939E+00 1.202378320E+00 1.209386281E+00 1.218518870E+00 1.227862635E+00 1.234013940E+00 1.239510763E+00 1.250340405E+00 1.268034452E+00
1.216672606E+01 1.193834310E+00 1.204219483E+00 1.211607195E+00 1.221160473E+00 1.230913620E+00 1.237406151E+00 1.243162153E+00 1.254224719E+00 1.272138618E+00
1.233324570E+01 1.196072455E+00 1.206441444E+00 1.214223303E+00 1.224157143E+00 1.234270102E+00 1.241015006E+00 1.246990788E+00 1.258292055E+00 1.276389724E+00
1.249996187E+01 1.198562423E+00 1.209036098E+00 1.217215042E+00 1.227510948E+00 1.237896145E+00 1.244841482E+00 1.251034639E+00 1.262587526E+00 1.281015438E+00
1.266670514E+01 1.201300458E+00 1.211993408E+00 1.220549880E+00 1.231173399E+00 1.241775430E+00 1.248899498E+00 1.255329329E+00 1.267163124E+00 1.285835079E+00
1.283333839E+01 1.204280368E+00 1.215271195E+00 1.224194536E+00 1.235124008E+00 1.245923372E+00 1.253229108E+00 1.259904261E+00 1.272048702E+00 1.290934898E+00
1.300000000E+01 1.207484891E+00 1.218834903E+00 1.228124851E+00 1.239354886E+00 1.250345647E+00 1.257839798E+00 1.264797952E+00 1.277208885E+00 1.296335045E+00
