N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.064212684E+00 1.064723884E+00 1.065442169E+00 1.066474173E+00 1.067960763E+00 1.070090125E+00 1.073107464E+00 1.077314476E+00 1.083045306E+00 1.090598735E+00 1.100108250E+00 1.111362011E+00 1.123660883E+00 1.135874316E+00 1.146816782E+00 1.155753954E+00 1.162641768E+00 1.167908756E+00 1.172076466E+00
1.600000000E+01 1.207099808E+00 1.211043640E+00 1.213945216E+00 1.216130414E+00 1.217862858E+00 1.219357643E+00 1.220794213E+00 1.222324455E+00 1.224073130E+00 1.226102018E+00 1.228508965E+00 1.231250503E+00 1.234260186E+00 1.237445697E+00 1.240723058E+00 1.244042605E+00 1.247396530E+00 1.250810379E+00 1.254327191E+00
1.700000000E+01 1.183864163E+00 1.197962470E+00 1.209749063E+00 1.219768687E+00 1.228558120E+00 1.236516480E+00 1.243858715E+00 1.250647576E+00 1.256872134E+00 1.262525891E+00 1.267646748E+00 1.272316480E+00 1.276640416E+00 1.280728280E+00 1.284691822E+00 1.288670492E+00 1.292736541E+00 1.296930438E+00 1.301132411E+00
1.549996187E+01 1.196570875E+00 1.198492425E+00 1.199894146E+00 1.200950573E+00 1.201799138E+00 1.202551754E+00 1.203304357E+00 1.204143570E+00 1.205149301E+00 1.206392052E+00 1.207925240E+00 1.209775387E+00 1.211935908E+00 1.214369787E+00 1.217020790E+00 1.219828247E+00 1.222741342E+00 1.225730443E+00 1.228792122E+00
1.649996187E+01 1.195626687E+00 1.203195253E+00 1.209042050E+00 1.213697559E+00 1.217629068E+00 1.221221487E+00 1.224765454E+00 1.228444457E+00 1.232326523E+00 1.236374556E+00 1.240484665E+00 1.244542508E+00 1.248471470E+00 1.252252745E+00 1.255917564E+00 1.259526328E+00 1.263149036E+00 1.266853127E+00 1.270750824E+00
1.674996808E+01 1.188298453E+00 1.198657548E+00 1.206974677E+00 1.213845005E+00 1.219818678E+00 1.225329839E+00 1.230657300E+00 1.235915644E+00 1.241085178E+00 1.246076474E+00 1.250802886E+00 1.255227944E+00 1.259374498E+00 1.263307279E+00 1.267109585E+00 1.270866611E+00 1.274691324E+00 1.278637122E+00 1.282784179E+00
1.624993176E+01 1.203365402E+00 1.208860770E+00 1.212984180E+00 1.216164305E+00 1.218761257E+00 1.221072683E+00 1.223340892E+00 1.225753215E+00 1.228433630E+00 1.231430793E+00 1.234714954E+00 1.238196267E+00 1.241764030E+00 1.245329249E+00 1.248850280E+00 1.252334329E+00 1.255822431E+00 1.259370744E+00 1.263036191E+00
1.574996808E+01 1.204699899E+00 1.207485895E+00 1.209235314E+00 1.210670473E+00 1.212002488E+00 1.213080907E+00 1.214078702E+00 1.215105342E+00 1.216272838E+00 1.217683122E+00 1.219415178E+00 1.221494889E+00 1.223912361E+00 1.226617020E+00 1.229534671E+00 1.232593493E+00 1.235746455E+00 1.238980629E+00 1.242312603E+00
1.524993176E+01 1.171429859E+00 1.172657942E+00 1.173629160E+00 1.174472784E+00 1.175301614E+00 1.176221840E+00 1.177340063E+00 1.178764778E+00 1.180599087E+00 1.182920735E+00 1.185750323E+00 1.189019483E+00 1.192565712E+00 1.196177569E+00 1.199677051E+00 1.202982127E+00 1.206097064E+00 1.209072107E+00 1.211957758E+00
